angDist,#,main_id,main_type,other_types,sp_type
0.036966,1642,HD 127449,Be*,V* |Be*|V* |UV |*  |IR |Em*,B2/3Vn
0.058524,1643,HD 127515,Be*,Be*|*  |IR |Em*,B7/8Vn(e)
0.022715,1644,HD 127489,Be*,Er*|*  |V* |Em*|*  |Be*|IR,B9.5V
0.032085,1645,HD 127782,Be*,Be*|X  |*  |*iC|IR |Em*,B8V
0.046275,1646,* eta Cen,Be*,Be*|V* |UV |*  |Be*|Em*|IR,B2Ve
0.069681,1647,HD 127756,Be*,*  |Em*|Be*|*  |IR,B1/2Vne
0.023695,1648,HD 128293,Be*,Be*|*  |Be*|Em*|** |UV |*  |V* |IR,B2Vne
0.052302,1649,HD 128477,Be*,Em*|Be*|*  |IR,B8/9IV/V
0.029954,1650,HD 128588,Be*,V* |V* |Em*|*  |Be*|IR,B3Vne
0.050865,1651,HD 129285,Be*,Be*|Em*|*  |IR,B9V
0.041941,1652,HD 129772,Be*,Be*|Em*|*  |IR,B7/9III(p)
0.048007,1653,CD-44  9598,Be*,V* |Be*|Em*|*  |V* |IR,B6Ve
0.026612,1654,HD 129842,Be*,Be*|Em*|*  |IR,B8/9IV/V
0.003166,1655,HD 129954,Be*,Be*|V* |Em*|** |UV |*  |Be*|IR,B2V
0.011550,1656,HD 130287,Be*,Er*|V* |UV |*  |Be*|IR,B5IV
0.005737,1657,HD 130534,Be*,Be*|Be*|Em*|*  |*iC|IR,B7Ve
0.038100,1658,HD 130437,Be*,V* |Be*|*  |Be*|V* |** |*  |IR |Em*,B1Ve
0.036551,1660,V* V1018 Cen,PulsV*bCep,Pu*|bC*|V* |Em*|UV |*  |IR,B(2)p
0.012618,1661,HD 130648,Be*,Em*|Be*|*  |IR,B9.5III
0.037739,1662,HD 131168,Be*,** |Be*|Be*|Be*|Em*|*  |UV |IR,B2Ve
0.018071,1663,* tet Cir,Be*,Be*|*  |** |Be*|Em*|V* |UV |IR,B2III
0.001715,1664,HD 131891,Be*,Be*|Em*|*  |IR,B9p_sh
0.103376,1665,HD 133495,Be*,V* |Be*|V* |UV |*  |IR |Em*,B3V(n)
0.021134,1666,HD 133738,Be*,Be*|*  |Be*|UV |*  |V* |IR |Em*,B1/2III/Vne
0.073411,1667,* kap Lup,Be*,IR |Be*|Be*|Em*|** |*  |UV |PM*,B9.5Vne
0.034801,1668,HD 134484,Be*,Be*|Em*|UV |*  |IR,B9III
0.018378,1669,HD 134671,Be*,Be*|Be*|Em*|*  |IR,B7Ve
0.047830,1670,HD 134401,Be*,Be*|*  |Em*|Be*|*  |IR,B2Vne
0.032888,1671,HD 134958,Be*,V* |*  |Be*|V* |Em*|UV |*  |IR,B1IIIne
0.016483,1672,HD 135160,Be*,*  |Be*|Em*|UV |** |IR,B1/2Vn
0.040527,1673,HD 135354,Be*,Be*|Em*|UV |*  |IR,B8Vn
0.030059,1674,* mu. Lup,Be*,Be*|** |IR |Be*|*  |Be*|Em*|UV,B8Ve
0.095849,1674,* mu.01 Lup,Star,** |*,B7V
0.004267,1675,HD 135570,Be*,Em*|Be*|** |*  |IR,B6/7V
0.040939,1676,CD-61  4751,Be*,*  |Be*|*  |IR |Em*,B2Ve
0.003858,1677,HD 136250,Be*,Be*|Em*|*  |IR,B7Vn
0.040991,1678,HD 136556,Be*,*  |Be*|Em*|*  |IR,B2/3(V)ne
0.022702,1679,* gam Cir,**,Be*|** |IR |*  |V* |UV,B3/4V+F8V
0.309977,1679,* gam Cir A,Star,*  |**,B3/4V
0.014366,1680,HD 136968,Be*,Be*|Be*|Em*|UV |*  |IR,B5Vne
0.021147,1681,HD 136860,Be*,Be*|UV |*  |IR |Em*,B8IV
0.021742,1682,HD 137518,Be*,V* |Be*|Be*|*  |Be*|Em*|Er*|*  |UV |V* |IR,B1Vne
0.061497,1683,HD 137380,Be*,Be*|Em*|*  |IR,B9II/III
0.031722,1684,HD 137836,Be*,Be*|Em*|*  |IR,B8Vn
0.004696,1685,* kap01 Aps,Be*,IR |Be*|V* |** |UV |*  |Be*|Em*,B2Vnpe
0.072085,1686,* nu.02 Boo,**,IR |** |*  |UV,A2V
0.027717,1687,* tet CrB,Be*,IR |** |*  |Be*|V* |Er*|UV |Em*,B6Vnne
0.052852,1687,* tet CrB A,Star,*  |**,
0.590385,1687,* tet CrB B,Star,*  |**,
0.049487,1688,HD 138131,Be*,*iC|Be*|Em*|UV |*  |IR,B6Vne
0.046323,1689,HD 138477,Be*,Be*|Em*|UV |*  |IR,B7III
0.010717,1690,* d Lup A,Star,** |*,
0.020708,1690,* d Lup,Be*,** |IR |*  |V* |Be*|UV,B3V
0.018151,1691,HD 138539,Be*,Em*|Be*|*  |IR,B7IV/V
0.219918,1692,HD 139431,Be*,Be*|Em*|*  |UV |IR,B2Vne
0.709122,1693,HD 139314,Be*,*  |Be*|Em*|*  |IR,O/Be
0.030194,1694,HD 139491,Be*,Be*|Em*|** |*  |IR,B9IV
0.064375,1694,TYC 8708-1541-1,Star,*,
0.021182,1695,HD 139790,Be*,*  |Be*|Em*|*  |IR,B2(III)n
0.099176,1696,HD 140336,Be*,*  |Be*|Em*|*  |IR,O/Be
0.033890,1697,HD 140114,Be*,Em*|Be*|*  |IR,B8/9III
0.019057,1698,HD 140843,Be*,Be*|Em*|UV |*  |IR,B5III/IV
0.038693,1699,HD 140883,Be*,Be*|Em*|*  |IR,B5/7Vnn
0.033467,1700,HD 140926,Be*,*  |Be*|Em*|*  |IR,B2/3Vnne
0.040838,1701,HD 140946,Be*,Be*|Em*|UV |*  |IR,B2/3(V)nne
0.047226,1702,HD 141689,Be*,Be*|Em*|*  |IR,B2/3ne
0.055367,1703,HD 142184,Be*,Pu*|Be*|Em*|X  |IR |*  |UV |V*,B2V
0.305778,1703,IVS B1550-238,Radio,Rad|cm,
0.633813,1704,HD 141926,Be*,V* |Ae?|*  |** |*  |Be*|Em*|IR |X  |gam,B2IIIn
0.020048,1705,*   4 Her,Be*,V* |Er*|UV |Be*|*  |Em*|SB*|IR,B9pe
0.070604,1706,HD 142237,Be*,V* |Be*|Be*|Em*|UV |*  |IR,B1Vne
0.023373,1707,HD 142349,Be*,Be*|Be*|Em*|UV |*  |IR,B5Ve
0.000000,1708,2S 1553-542,HMXB,HXB|HXB|Psr|HXB|X  |gam|SB*,Be
0.018979,1709,*  48 Lib,Be*,*  |Be*|V* |Em*|IR |UV,B5IIIp_sh
0.065387,1710,* del Sco,SB*,** |*  |*  |V* |IR |X  |UV |SB*|SB*,B0.3IV
0.098143,1711,HD 143140,Be*,IR |Be*|Em*|*,B8III
0.068849,1712,HD 143578,Be*,Be*|Be*|Be*|*  |IR |Em*,B8IV/Ve
0.023543,1713,HD 143545,Be*,Be*|Be*|Em*|*  |IR,B1/B2Vne
0.020544,1714,HD 143448,Be*,Be*|*  |V* |** |*  |Be*|Em*|*iC|IR,B1Ve
0.050045,1715,CD-56  6163,Be*,*  |Be*|Em*|IR |*,OB:
0.006345,1716,HD 143700,Be*,Be*|Be*|Em*|*  |IR,B1/B2Vne
0.029420,1717,HD 143343,Be*,Be*|*  |IR |Em*,B8Vnp
0.014159,1718,HD 144320,Be*,V* |V* |Em*|UV |Be*|IR |*,B1Vne
0.030152,1719,HD 144555,Be*,Be*|*  |Be*|Em*|*  |IR,B1Vne
0.064040,1720,HD 144965,Be*,Be*|IR |Be*|X  |*  |Em*|** |UV,B3Vne
0.092587,1721,HD 144970,Be*,*  |Be*|Em*|*  |IR,B0
0.054116,1722,HD 145040,Be*,Be*|Em*|** |IR |*,B8IV
0.045667,1723,HD 145107,Star,IR |*,B5II/IIIe
0.051244,1724,HD 145301,Be*,Be*|Em*|IR |*,B9IV/Vn
0.026318,1725,HD 145846,Be*,*  |Be*|Em*|IR |*,B1/2ne
0.035905,1726,HD 146357,Be*,Be*|Em*|IR |*,B3/5II/III
0.016991,1727,HD 146444,Be*,Be*|V* |Be*|Em*|*  |IR,B2Vne
0.031191,1728,HD 146501,Be*,Be*|Be*|Em*|UV |*  |IR,B5/7(Vn)
0.042559,1729,HD 146463,Be*,Be*|Em*|IR |*,B3Vnne
0.050660,1730,HD 146596,Be*,Be*|Be*|Em*|UV |*  |IR,B5IV/V
0.440177,1731,HD 146531,Be*,Be*|Be*|Em*|*  |*iC|IR,B3Ve
0.037472,1732,HD 146381,Be*,Be*|Em*|*  |IR,B6(III)
0.017830,1733,HD 147196,Be*,*  |Y*?|Y*?|Y*?|IR |Be*|UV,B5/8Vn
0.053837,1734,HD 146755,Be*,Em*|Be*|** |*  |IR,B3/7(Vne)
0.080000,1734,** GLI  227,**,**,
0.027023,1735,HD 147274,Be*,Be*|Em*|UV |IR |*,B8III/IV
0.027815,1736,HD 147302,Be*,Be*|Be*|Em*|UV |IR |*,B2(III)n
0.040309,1737,HD 147230,Be*,Be*|Em*|*  |IR,B7V
0.087060,1738,HD 147580,Be*,Em*|Be*|*  |IR,B7V
0.055886,1739,HD 147756,Be*,*  |Be*|Em*|*  |UV |IR,B2(V)ne
0.057217,1740,IRAS 16228-5330,Star,*  |IR,B:e
0.071090,1741,* chi Oph,Be*,*  |Be*|V* |Ir*|UV |Em*|IR |SB*,B2Vne
0.056632,1742,HD 148001,Be*,Be*|Em*|*  |IR,B5II/III
0.017405,1743,HD 147320,Be*,** |Be*|Em*|UV |*  |IR,B9IV/V
0.014584,1744,CD-53  6689,Be*,V* |Be*|Em*|IR |*,B2.5IVn(e)
0.662539,1745,HD 147882,Be*,** |V* |IR |*  |Be*,B9IV/V
0.029132,1746,HD 148027,Be*,Em*|Be*|IR |*,B9IV
0.046876,1747,HD 148028,Be*,Be*|Em*|UV |IR |*,B5IV/V
0.033205,1748,HD 148259,Be*,Be*|Be*|Em*|*  |UV |V* |IR,B2II
0.461558,1750,HD 148567,Be*,Be*|** |*  |Be*|IR |Em*|UV,B1IIIne
0.027164,1751,HD 148692,Be*,Be*|Em*|*,B7V
0.020773,1752,HD 148877,Be*,Be*|Em*|UV |*  |IR,B5/7V
0.039161,1753,HD 330950,Be*,Be*|*  |Be*|Em*|*  |*iC|IR,B1Ve
0.100217,1754,HD 148907,Be*,Be*|Em*|UV |*  |IR,B5/7V
0.096298,1755,HD 149128,Be*,Be*|Em*|*  |IR,B7V
0.024406,1756,HD 149313,Be*,V* |*  |V* |*  |Be*|Em*|IR,B2Ia/be
0.099256,1757,HD 149298,Be*,*  |Be*|Em*|*  |IR,B2(II)
0.013952,1758,* zet Oph,Be*,Be*|*  |*  |HII|V* |IR |UV |X  |Be*,O9.2IVnn
0.076738,1759,HD 149568,Be*,*  |IR |Be*|Em*,B5/7V(n)
0.018458,1760,HD 149610,Be*,Be*|Em*|UV |*  |IR,B2/3Vnne
0.028203,1761,HD 149729,Be*,*  |Be*|Em*|*  |IR,B2V(n)
0.086408,1762,HD 149814,Be*,Be*|Em*|*  |IR,B5/7III/V
0.016247,1763,HD 150093,Be*,Er*|Be*|V* |Em*|*  |Be*|UV |IR,B3/5II/III
0.015453,1764,* eta01 TrA,Be*,Be*|Em*|UV |*  |IR,B7V
0.752462,1765,HD 150231,Be*,** |*  |Be*|IR,B3V
0.016879,1766,HD 150288,Be*,Be*|*  |Be*|Em*|** |*  |UV |IR,B2Ve
0.038429,1767,HD 150422,Be*,Be*|*  |Be*|Em*|*  |UV |IR,B1Vne
0.074865,1768,HD 150533,Be*,*  |Be*|Em*|*  |IR,B0
0.032406,1769,HD 150625,Be*,Be*|EmO|Em*|*  |IR,B8
0.004751,1770,HD 150336,Be*,Be*|Em*|*  |IR,B8Vn
0.006516,1771,HD 150930,Be*,Be*|Em*|*  |IR,B7III
0.011156,1772,HD 151113,Be*,Be*|Be*|*  |Be*|Em*|** |UV |IR,B2Ve
0.511733,1772,TYC 8326-416-2,Star,*,
0.086333,1773,HD 151083,Be*,*  |Be*|Em*|UV |*  |IR,B2Vn
0.021672,1774,HD 151242,Star,*  |Em*|IR,B5(IIIe)
0.112011,1775,HD 151582,Em*,*  |Em*|*  |IR,B3II/III(e)
0.073659,1776,HD 328990,Be*,*  |Be*|Em*|*  |IR,Be
0.160000,1777,SS73  65,Em*,Em*,Be
0.075758,1778,HD 151743,Be*,Be*|Em*|*  |IR,B8IV/V
0.125645,1779,HD 152060,PulsV*bCep,bC*|V* |Be*|Be*|*  |Em*|UV |IR,B2Ve
0.046139,1780,HD 152004,Star,*  |UV |IR,B3III/Vne
0.079688,1781,HD 152358,Be*,Be*|Em*|*  |IR,B/Ap_sh
0.093585,1782,CD-39 10861,Be*,** |*  |*  |Be*|*iC|Em*,B3Ve
0.126512,1782,CD-39 10861A,Star,,
0.011651,1783,HD 152523,Star,*iC|*  |IR,B2/5(V)
0.002021,1784,HD 152478,Be*,Be*|Be*|Be*|V* |Em*|IR |*  |UV,B3Vnpe
0.050077,1785,HD 152505,Be*,Be*|Em*|*  |UV |IR,B2/3Vne
0.009450,1786,HD 152541,Be*,*  |Be*|Em*|** |UV,B7V
0.082200,1786,TYC 8327-708-1,Star,*,
0.043773,1787,HD 322422,Be*,Be*|*  |V* |*  |Be*|*iC|Em*|IR,B1Ve
0.034347,1788,HD 152979,Be*,V* |Be*|V* |Em*|RNe|*  |Be*|UV |*iC|IR,B2IVe
0.105862,1788,GN 16.55.3,RfNeb,ISM|RNe,
0.053697,1789,HD 153199,Be*,Be*|*  |Be*|Em*|*  |UV |IR,B2/B3Ve
0.072393,1790,HD 153295,HMXB,*  |Be*|HXB|XB*|gam|X  |IR |Em*|*,B2e
0.045606,1791,HD 153222,Be*,Be*|Em*|*  |IR,B1Ib/IIIe
0.018617,1792,HD 153261,Be*,*  |V* |UV |Be*|Em*|IR,B2IVne
0.020393,1793,HD 153262,Be*,Be*|Em*|*  |IR,B0/3Vnne
0.010211,1794,HD 153977,Be*,Be*|Em*|UV |*  |IR,B5II/III
0.100565,1795,HD 154188,Star,*  |IR,B8(IV)n(e)
0.420350,1796,HD 153879,Be*,Be*|Em*|UV |*  |IR,B1/2Vne
0.045057,1797,HD 154040,Be*,Em*|Be*|*  |IR,B2:V:e
0.042819,1798,HD 154218,Be*,Be*|Be*|Em*|UV |*  |IR,B3Vne
0.069870,1799,HD 154243,Be*,*  |Be*|Em*|UV |*  |IR,B3Vnne
0.026426,1800,HD 154154,Be*,Be*|*  |Be*|Em*|UV |IR |*,B1Vnne
0.056823,1801,HD 154170,Be*,Be*|Em*|*  |IR,B9III
0.007702,1802,HD 154111,Be*,*  |Be*|Em*|IR,B5IV/V
0.073205,1803,HD 154314,Be*,Be*|Em*|*  |IR,B9II/III
0.062811,1804,HD 154450,Be*,Er*|*  |V* |IR |*  |Be*|UV |Em*,B1:IIInne
0.245871,1805,HD 154538,Be*,*  |Be*|** |IR,B3V
0.058742,1806,HD 154911,Be*,*  |Be*|Em*|*  |UV |IR,B(2)ne
0.067234,1807,HD 155349,Be*,Be*|Em*|*  |IR,B5/7Vne
0.039200,1808,HD 155352,Be*,IR |Be*|Em*|*  |UV,B2V
0.050080,1809,HD 155436,Be*,*  |Be*|Em*|*  |IR,B2/3
0.052328,1810,EM* StHA  143,Em*,*  |Em*|IR,Be
0.044126,1811,HD 155438,Be*,Be*|Em*|UV |*  |IR,B5/7III/Vn
0.019681,1812,HD 155806,Be*,Be*|V* |Em*|*  |UV |IR |X,O7.5V((f))z(e)
0.032033,1813,HD 155851,Be*,Be*|Be*|*  |Be*|Em*|*  |UV |IR,B0Vne
0.002830,1814,HD 155896,Be*,*  |Be*|Em*|** |UV |V* |IR,B2/3(V)nne
0.076236,1815,HD 156008,Be*,Be*|Em*|*  |IR,B8IV
0.014990,1816,HD 156172,PulsV*bCep,bC*|V* |*  |*  |Be*|UV |IR,O9Vnn(e)
0.004194,1817,HD 156325,Be*,Be*|V* |** |UV |*  |Be*|Em*|IR,B6Vne
0.006949,1818,HD 156409,Be*,UV |Em*|Be*|*  |IR,B2(II)ne
0.027285,1819,HD 156468,Be*,*  |V* |*  |Be*|UV |Em*|IR,B2(V)ne
0.002917,1820,HD 156398,Be*,Be*|*  |** |UV |IR,B9.5III
0.076326,1821,HD 156831,Be*,Be*|Em*|UV |*  |IR,B3Vnne
0.055388,1822,HD 156702,Be*,Be*|*  |IR |*  |Be*|Em*,B1Ve
0.035884,1823,HD 323154,Em*,*  |s*b|Em*|IR |*,B4IIe
0.056947,1824,HD 157127,Em*,Em*|*  |IR,B3(V)nn(e)
0.042618,1825,HD 157099,Be*,Em*|Be*|*  |UV |IR,B3Vne
0.051675,1826,* iot Ara,Be*,** |IR |*  |Be*|UV |V* |Em*,B1V
0.007453,1827,* gam Ara,Be*,IR |Be*|UV |X  |*,B1Ib
0.057107,1828,HD 157273,Be*,Be*|Em*|*  |IR,B8/9V(n)
0.013794,1829,HD 157832,Be*,IR |*  |Be*|** |UV |V* |Em*|X,B2ne
0.083322,1830,HD 158319,Be*,Be*|Em*|UV |*  |IR,B8Vne
0.028257,1831,HD 158220,Be*,V* |UV |*  |Be*|IR,B7II/III
0.056779,1832,* c Oph,Be*,Be*|pr*|IR |*  |UV |Em*|V*,A0V
0.014913,1833,* alf Ara,Be*,Be*|*  |Be*|V* |Er*|** |UV |IR |Em*|X,B2Vne
0.024059,1834,HD 158503,Be*,V* |Em*|UV |*  |Be*|IR,B(7)Vnnep
0.051257,1836,HD 158864,Be*,V* |Em*|*  |Be*|UV |V* |IR,B2Ib/IIep
0.053462,1837,HD 317861,Em*,Em*|*  |*iC|IR,B3/5Vne
0.028257,1838,NGC  6383    24,Star,X  |*iC|*,B5-7V
0.006179,1839,NGC  6383    22,Star,*iC|*,A3V:e
0.051202,1840,HD 159489,Be*,Be*|Be*|*  |UV |IR,B1Ve
0.036870,1841,HD 159684,Be*,V* |*  |V* |UV |*  |Be*|Em*|IR,B2Vne
0.096821,1842,HD 159848,Em*,** |IR |Em*|*  |UV,B3(V)nne
0.009638,1844,HD 160202,Be*,Be*|*  |Be*|V* |Em*|*iC|IR,B5Ve
0.054618,1845,HD 160319,Be*,*  |Be*|V* |UV |*  |IR,B3Vne
0.071916,1846,HD 160546,Be*,*  |Be*|IR,B9IV/V
0.067684,1847,HD 160886,Be*,V* |*  |*  |Be*|V* |Er*|UV |Em*|IR,B3Vnne
0.014482,1848,HD 160648,Be*,Be*|Em*|*  |UV |IR,B5/7III
0.058642,1849,HD 161004,Be*,** |*  |Be*|Em*|UV,B8V+G8IVn
0.100935,1849,HD 161004A,Star,*  |IR |**,B8V
0.062208,1850,HD 161261,Be*,El*|*  |Be*|V* |SB*|UV |*iC|IR,kA0hB8V_sh
0.190407,1851,HD 161103,Be*,Er*|*  |Be*|V* |UV |X  |Em*|*  |gam|IR,B0.5III/IVe
0.116922,1852,CD-25 12254,Em*,Em*|*  |IR,A2
0.058591,1853,HD 161306,Be*,Be*|Em*|UV |IR |*,B3/5Vnne
0.069770,1854,HD 161543,Be*,V* |Be*|V* |Em*|UV |*  |IR,B7IIIe
0.074822,1855,BD+23  3183,Em*,Em*|IR |*,Be
0.040351,1856,HD 316285,BlueSG*,V* |bub|s*b|** |*  |V* |Em*|IR |G  |*  |PN |smm,B0Ieq
0.046581,1857,HD 161756,Be*,*  |Be*|V* |Em*|UV |IR,B3Vn
0.040526,1858,HD 316341,Be*,V* |V* |Be*|*  |Be*|Em*|X  |*  |IR,B0Ve
0.051924,1859,HD 161774,Be*,Be*|Be*|Em*|UV |*  |IR,B8Vnne
0.033159,1860,HD 316307,Em*,Em*|*  |IR,B8
0.054179,1861,HD 161705,Be*,Be*|Em*|*  |UV |IR,B8III
0.038835,1862,HD 161807,Be*,*  |Be*|Em*|UV |*  |IR,O9.7IIInn
0.037536,1863,HD 162428,Be*,Be*|Em*|UV |*  |IR,B7IV/Vn(e)_(sh)
0.051280,1864,* z Her,Be*,*  |Be*|Be*|V* |Em*|UV |Be*|SB*|IR,B6IIInp_sh
0.026635,1865,HD 161858,Be*,V* |Em*|UV |*  |Be*|IR,B5/7Vne
0.151393,1866,HD 316436,Be*,IR |*  |Be*|Em*|*,B5
0.078502,1867,HD 316464,Star,*  |*  |IR,F8
0.212342,1868,HD 316520,Be*,Be*|Em*|*  |IR,B5e
0.078660,1869,HD 316587,Be*,Be*|IR |*  |Be*|Em*|*,B1Vne
0.041434,1870,HD 162352,Be*,IR |*  |Be*|Em*|UV |*,B2/3n(e)
0.071521,1871,HD 316589,Em*,Em*|*  |IR,B5
0.012240,1872,HD 162717,Be*,*  |Be*|Em*|UV |*  |IR,B2II
0.054727,1873,HD 162718,Be*,Er*|*  |Be*|V* |Ir*|*  |Em*|IR,B3/5ne
0.075105,1874,HD 162568,Be*,Em*|Be*|UV |*  |IR,B3Vn(e)
0.069279,1875,HD 316568,Be*,X  |*  |*  |Be*|Em*|*  |IR,B3
0.041981,1876,HD 163007,Be*,Be*|Em*|UV |*  |IR,B3/5(V)ne
0.060656,1877,HD 163453,Be*,IR |V* |*  |Be*|Em*|*,B0.5:V?ep
0.046949,1878,HD 163454,Be*,*  |Be*|Em*|UV |*  |IR,B1IVne
0.027055,1880,HD 163435,Be*,Em*|Be*|*  |IR,B9III
0.037253,1881,HD 163848,Be*,Be*|Em*|UV |*  |IR,B8V
0.016104,1882,HD 163868,Be*,Er*|Pu*|V* |*  |Be*|UV |Em*|IR,B2/3(V)ne
0.026500,1883,*  66 Oph,Be*,** |Be*|*  |V* |UV |IR |Be*|Em*,B2Ve
0.025654,1884,HD 164447,Be*,V* |UV |*  |Be*|Em*|IR,B8Vn
0.017509,1885,HD 164050,Be*,Em*|Be*|*  |UV |IR,B8V
0.004376,1887,EM* LkHA  123,Em*,*iC|Em*|*  |** |*  |Y*O|X  |pr*|IR,B6V
0.180604,1888,V* V5098 Sgr,Orion_V*,Or*|V* |Be*|*iC,
0.024952,1889,HD 164703,Em*,Em*|*  |IR,B5(IV)ne
0.019047,1890,HD 164741,PulsV*bCep,bC*|V* |*  |Be*|Em*|UV |*  |IR,B2Ib/II
0.155725,1891,CPD-24  6152,YSO,Y*O|pr*|*iC|IR |*  |X,B2V
0.403308,1892,NGC  6530    29,Orion_V*,Or*|IR |V* |*iC,F?
0.093327,1893,HD 164906,Be*,Be*|*  |Y*O|pr*|Be*|Em*|IR |X  |*  |UV |*iC,B0Ve
0.107554,1894,CPD-24  6170,Star,pr*|IR |*iC|*,B2V
0.179237,1895,NGC  6530    74,YSO,Y*O|X  |pr*|*iC|IR |*,B2.5Ve
0.169615,1896,2MASS J18043292-2418445,YSO,*  |Y*O|pr*|*iC|IR |*  |X,B2.5Vne
0.282431,1897,V* V5563 Sgr,EB*,WU*|pr*|V* |*  |IR |*iC,B2V
0.032688,1898,V* V986 Oph,PulsV*bCep,bC*|*  |Be?|V* |UV |IR,O9.7IIn
0.076357,1899,CD-24 13844,Star,pr*|IR |*iC|*,B7
0.299096,1901,HD 164947A,Star,** |*  |*iC|Y*O|X  |IR |pr*,
0.140001,1903,EM* LkHA  115,Ae*,Y*?|Ae*|Y*O|IR |pr*|*  |Be*|*iC|Em*|X,B7e
0.054083,1904,HD 165202,Be*,X  |V* |UV |*  |Be*|IR,B9V
0.004005,1905,HD 165063,multiple_object,mul|*  |** |IR |UV,B5Vne+B8V
0.014304,1905,HD 165063A,Be*,*  |** |IR |Be*|Em*,B5Vne
0.102728,1906,HD 165285,Be*,*  |Be*|Em*|*  |UV |IR,B0.5V:nne
0.009795,1907,* omi Her,Be*,** |*  |V* |UV |IR |Be*,B9.5III
0.056563,1908,HD 165783,Be*,X  |*  |Be*|Em*|UV |*  |IR,B3/5Ib
0.110178,1909,HD 165854,Be*,Be*|Em*|UV |*  |IR,B9V
0.030951,1910,HD 166256,**,** |Em*|UV |*,A0e
0.101090,1910,HD 166256A,Star,** |*,
0.004368,1911,*  11 Sgr,Orion_V*,EB*|** |Or*|*  |Be*|HII|V* |UV |*  |IR,O7V(n)z+B0:V:
0.064468,1912,HD 317177,Em*,Em*|*,B5
0.077684,1913,HD 166188,Be*,V* |*  |Be*|Em*|UV |*  |IR,B3(II)e
0.025035,1914,HD 166443,Be*,V* |*  |Be*|V* |Em*|UV |*  |IR,B1V:e
0.021693,1915,HD 166345,Em*,Em*|UV |*  |IR,B3Vn(e)
0.021598,1916,HD 166524,Be*,V* |*  |*  |Be*|V* |Em*|IR,OB-
0.030175,1916,HD 166524A,Star,** |*,
0.025783,1917,HD 166566,Be*,IR |Be*|*  |*  |Be*|Em*|UV |**,B2Ve
0.027670,1918,V* V4045 Sgr,RotV*alf2CVn,*  |V* |UV |IR |a2*,B9IV(pSrEuCr)
0.027192,1919,HD 166568,Be*,*  |Be*|Em*|*  |IR,B2II
0.071295,1920,HD 166666,Be*,Be*|Em*|*  |IR,B1/2II
0.059322,1921,HD 166917,Star,UV |*  |IR,B8II
0.081584,1922,HD 312973,Be*,*  |Be*|Em*|UV |IR |*,B0
0.035477,1923,HD 167375,Be*,*  |Be*|Em*|*  |IR,B2III
0.109413,1924,HD 315377,Em*,Em*|*  |IR,F5
0.023823,1925,HD 167128,Be*,V* |UV |IR |*  |Be*|Em*,B2V
0.137927,1926,HD 167775,Em*,*  |Em*|UV |*  |IR,B5IV/Vn(e)
0.663328,1927,NGC  6611   181,Star,pr*|IR |*iC|*,B1.5Ve
0.679373,1928,EM* MWC  916,Ae*,Ae*|IR |*  |*iC,Be
0.686390,1929,NGC  6611   243,Em*,Y*O|X  |pr*|*iC|Em*|*  |X  |IR,B8Ve
0.596162,1930,BD-13  4928,Be*,*  |Y*O|X  |pr*|Be*|*  |IR |X  |*iC,OB-
0.010000,1931,NGC  6611   310,Star,*iC|*,
0.052169,1932,HD 168135,Be*,Be*|Be*|Em*|UV |*  |IR,B8IV/V
0.080182,1933,BD-13  4933,Be*,pr*|Be*|*  |IR |X  |*iC,B0.5Vn
0.023770,1934,BD-13  4936,Ae*,pr*|Ae*|*  |Be*|*  |*iC|IR,B0/5e
0.024954,1935,BD+49  2768,Em*,Em*|*  |IR,Be
0.150899,1936,HD 168331,Be*,Be*|Em*|UV |IR |*,B6/7III
0.002128,1937,HD 168957,Be*,Be*|Em*|UV |*  |IR,B3V
0.035379,1938,HD 168797,Be*,Be*|V* |Er*|UV |*  |Em*|IR,B2Vne
0.038498,1939,HD 169033,Be*,Be*|Em*|UV |*  |IR,B5V
0.113310,1940,BD-09  4713,Be*,Be*|Em*|*  |IR,B2:V:npe
0.043960,1941,V* RY Sct,Be*,mm |Be*|Rad|PN?|*  |*  |bL*|V* |IR |Rad|Em*|SB*,O9.7Ibep
0.169792,1942,BD-14  5047,Be*,*  |Be*|Em*|*  |IR,B0e
0.063701,1943,HD 170009,Star,UV |*  |IR,B8
0.094060,1944,HD 169805,Be*,*  |Be*|Em*|UV |*  |IR,B2Vne
0.029422,1945,HD 170061,Be*,*  |Be*|Em*|*  |IR,OBe
0.057041,1946,HD 170235,Be*,Be*|*  |Be*|V* |Em*|UV |IR,B1Vnne
0.046150,1947,HD 169999,Be*,Be*|Em*|*  |IR,B8Vn(e)
0.023566,1948,HD 170783,Be*,Be*|V* |UV |*  |IR,B5
0.053262,1949,HD 170714,Be*,V* |V* |IR |*  |UV |Be*,B6Ib
0.014397,1950,HD 170682,Be*,*  |Be*|V* |Em*|UV |** |*iC|IR,B5II/III
0.011447,1952,HD 170835,Be*,Be*|Be*|*iC|IR |*,B2Ve
0.040207,1953,BD-11  4667,Be*,Be*|Em*|IR |*  |V*,B1:V:pe
0.021440,1954,HD 171054,Be*,Be*|Be*|Em*|UV |*,B2Ve
0.057695,1955,HD 171219,Be*,Be*|Be*|Em*|UV |*  |IR,B8V
0.084703,1956,HD 171406,Be*,V* |Em*|UV |*  |Be*|IR,B4Ve
0.063890,1957,HD 171780,Be*,** |Be*|UV |*  |IR |Em*,B5Ve
