#,Be star,Category,RA,DEC,V,Type,vsini,Nb of spectra in BeSS,_RAJ2000_Gaia,_DEJ2000_Gaia,source_id,parallax,pmra_x,pmdec_x,Gflux,Gmag,BPflux,BPmag,RPflux,RPmag,radial_velocity,teff_val,a_g_val,radius_val,lum_val,gaia_id,_RAJ2000_gaia2dis,_DEJ2000_gaia2dis,rest,main_id,_RAJ2000_Simbad,_DEJ2000_Simbad,main_type,other_types,radvel,redshift,sp_type,plx,pmra_y,pmdec_y,B,V.1,R,J,H,K,u,g,r,i,z,_RAJ2000_CXO,_DEJ2000_CXO,2CXO,Fluxb,Fluxh,Fluxm,Fluxs,Fluxu,Fluxw,S/N,NHGal,HRhm,HRhs,HRms,_RAJ2000_XRT,_DEJ2000_XRT,2SXPS,CR0,HR_1,HR_2,PcstS0,FPO0,FPU0,_RAJ2000_XMM,_DEJ2000_XMM,Source,4XMM,Flux8,HR1,HR2,HR3,HR4,VarFlag,_RAJ2000_HMXB,_DEJ2000_HMXB,HMXB_Name,Type.1,Vmag,Porb,SpType,epsi,sepsi,Class,Flux1,Flux2,Flux3,Flux4,Flux5
381,Cl* NGC 663 SAN 21,Classical,01 46 59.55,61 12 29.81,13.44,Be,,0,26.74833703,61.20820177,5.11216698689833e+17,0.3034,-1.1,-0.314,92259.7,13.275835999999998,47683.2,13.655476,66872.0,12.69881,,5317.83,2.1233,7.58,41.358000000000004,5.11216698689833e+17,26.74832719928,61.208200422530005,3000.5121206019603,EM* VES  624,26.7483370314,61.2082017737,Be*,*  |Be*|IR |*iC|Em*|Be*|Be*|Be*,,,B5Ve,0.3034,-1.1,-0.31,14.11,13.44,,12.033,11.805,11.591,,,13.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
382,V831 Cas,Classical,01 47 00.17,61 21 23.69,11.34,B1IVe,,68,26.75088384,61.35657278,5.11220031584305e+17,0.371,-0.882,0.032,616979.0,11.21269,301340.0,11.653747000000001,453659.0,10.620097,,5121.0,,17.55,190.855,5.11220031584305e+17,26.75087591933,61.35657291313001,2496.80095958867,EM* GGA  104,26.7508838433,61.3565727758,HMXB,XB*|V* |X  |*  |HXB|Be*|Psr|*iC|Em*|gam|IR,,,B1IIIe,0.371,-0.88,0.03,12.09,11.366,11.0,9.899,9.7,9.486,14.164000000000001,14.844000000000001,11.24,11.003,11.425999999999998,,,,,,,,,,,,,,,,,,,,,,,,26.750835,61.35655806,202011601010001.0,J014700.2+612123,2.5399999999999998e-11,0.819435,0.7256859999999999,0.104715,-0.170784,1.0,26.7508333,61.3565833,RX J0146.9+6121,,11.45,,B1Ve,0.0,0.0,HMXB,1.220673161727584e-13,1.2299922321645045e-12,7.73777632623576e-12,9.547839597711948e-12,6.762324527715027e-12
383,V986 Cas,Classical,01 47 03.70,61 17 32.21,12.2,B2.5Ve,,0,26.76562354,61.29223535,5.1121958490776e+17,0.3357,-1.124,-0.3,295820.0,12.010797,143247.0,12.461176,225155.0,11.380717,,5018.95,,14.12,113.999,5.1121958490776e+17,26.76561346315,61.29223405344,2734.7527642142604,NGC   663   124,26.765623538000003,61.2922353453,Be*,Em*|Be*|V* |*  |*iC|IR |Be*|Be*,,,B2Ve,0.3357,-1.12,-0.3,,12.280999999999999,12.07,10.975,10.742,10.534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
384,Cl* NGC 663 L 717,Classical,01 47 17.46,61 13 18.19,,Be,,0,26.82303293,61.22156116,5.11217970000133e+17,0.3628,-1.101,-0.275,43787.0,14.085004000000001,23277.5,14.434048,30649.4,13.545864000000002,,5478.31,,4.07,13.462,5.11217970000133e+17,26.82302308285,61.22155997736,2549.6615188481896,NGC   663   151,26.823032927600003,61.2215611633,Be*,Be*|IR |*iC|Be*|Be*|*,,,B5-7Ve,0.3628,-1.1,-0.28,,,,12.960999999999999,12.767000000000001,12.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
385,Cl* NGC 663 PUM II-222,Classical,01 47 26.79,61 08 43.93,11.53,Be,,1,26.86153221,61.14559243,5.11213193996592e+17,0.3696,-1.219,-0.34,552330.0,11.332869,294013.0,11.680472,376475.0,10.822579,,5757.75,,12.71,159.872,5.11213193996592e+17,26.861521329749998,61.14559095991,2505.3017453913103,EM* GGA  108,26.861532207899998,61.145592425100006,Be*,*  |Be*|*iC|Em*|IR |Be*|Be*,,,B0-1Ve,0.3696,-1.22,-0.34,12.11,11.53,,10.429,10.27,10.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
386,Cl* NGC 663 SAN 26,Classical,01 47 39.34,61 18 20.70,12.42,Be,,0,26.91406505,61.30571020000001,5.11224567069806e+17,0.3206,-1.0,-0.27399999999999997,267930.0,12.118313,130793.0,12.559924,205294.0,11.480979,,5025.11,,14.03,113.104,5.11224567069806e+17,26.914056082560002,61.30570902304,2850.59278008448,EM* GGA  109,26.9140650539,61.3057102028,Be*,Em*|*  |Be*|IR |*iC|Be*|Be*,,,B1Ve,0.3206,-1.0,-0.27,13.12,12.383,,10.735,10.443,10.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
387,IPHAS J014807.07+631613.2,Classical,01 48 07.07,63 16 13.19,,,,0,27.02939945,63.27036163,5.12041847805405e+17,0.1646,-1.268,-0.079,64651.5,13.661919000000001,29250.9,14.18604,53294.6,12.945212,,4938.0,,,,5.12041847805405e+17,27.029387307670003,63.270361288260005,5057.84939956605,2MASS J01480703+6316132,27.029399448200003,63.270361628100005,Be*,*  |Be*|IR |Be*,,,B2Ve,0.1646,-1.27,-0.08,,,,11.915999999999999,11.669,11.288,,,13.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
388,Cl* NGC 663 SAN 27,Classical,01 48 23.07,61 15 52.99,10.8,B2Ve,,0,27.09610655,61.26473599,5.11220581340189e+17,0.3535,-1.15,-0.275,975490.0,10.715309,516679.0,11.068336,669805.0,10.19705,,5761.5,,17.63,308.592,5.11220581340189e+17,27.09609625546,61.26473481143,2609.73766307982,EM* GGA  110,27.0961065524,61.2647359945,Be*,*  |Be*|*iC|Em*|IR,,,B2Ve,0.3535,-1.15,-0.28,11.3,10.867,,9.705,9.537,9.388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
389,IPHAS J014843.39+642854.4,Classical,01 48 43.39,64 28 54.41,,,,0,27.18062537,64.48176964,5.12258932633549e+17,0.2462,-0.826,-0.11199999999999999,57733.4,13.784799,29264.8,14.185525,42668.2,13.186658,,5261.57,,7.58,39.629,5.12258932633549e+17,27.180617111070003,64.48176915838,3624.44229612521,2MASS J01484335+6428543,27.1806253702,64.4817696385,Be*,*  |Be*|IR |Be*,,,B8Ve,0.2462,-0.83,-0.11,,,,12.659,12.423,12.276,,,13.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
390,IPHAS J014905.20+624912.3,Classical,01 49 05.20,62 49 12.29,,B3IV,,0,27.27156739,62.82007306,5.11819986974422e+17,0.1749,-0.9209999999999999,0.095,61456.3,13.716949,22003.8,14.495142999999999,59567.1,12.824403,,4203.9,0.7290000000000001,,,5.11819986974422e+17,27.271558717810002,62.82007347383001,4825.65929721106,IPHAS J014905.20+624912.3,27.271567394499996,62.820073064700004,Be*,*  |Be*|IR |Be*,,,B3e,0.1749,-0.92,0.1,,,,11.485999999999999,11.145999999999999,10.664000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
391,IPHAS J015001.17+642219.7,Classical,01 50 01.17,64 22 19.70,,,,0,27.50485363,64.37216154,5.122074230828e+17,0.1827,-2.116,0.8440000000000001,8509.26,15.863636999999999,3848.01,16.388296,7027.99,15.144841,,4916.0,,,,5.122074230828e+17,27.504832569290002,64.37216517290999,4509.55135870856,2MASS J01500115+6422197,27.504853629099998,64.3721615374,Be*,*  |Be*|IR,,,B,0.1827,-2.12,0.84,,,,14.136,13.843,13.702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
392,SK 197,Classical,01 50 16.80,-74 05 60.00,13.38,O8.5Ve,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,
393,IPHAS J015022.92+652743.2,Classical,01 50 22.92,65 27 43.20,,B6,,0,27.59531339,65.46200272,5.18329886086153e+17,0.1582,-0.841,0.106,50702.5,13.925792999999999,26876.2,14.277967000000002,35338.8,13.391292000000002,,5484.0,,,,5.18329886086153e+17,27.595304670309996,65.46200318006,5244.227872404871,2MASS J01502287+6527431,27.595313391999998,65.4620027228,Be*,*  |Be*|IR |Be*,,,B2Ve,0.1582,-0.84,0.11,,,,12.546,12.289000000000001,12.008,,,13.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
394,IPHAS J015030.72+634132.5,Classical,01 50 30.72,63 41 32.50,,B9,,0,27.62800866,63.69235845,5.12152898478375e+17,0.16899999999999998,-1.095,-0.151,10103.7,15.677170000000002,4109.91,16.316807,9017.4,14.874217000000002,,4432.0,,,,5.12152898478375e+17,27.627998019790002,63.69235779576,4830.2922241467895,2MASS J01503071+6341326,27.6280086577,63.6923584471,Be*,*  |Be*|IR,,,B9,0.16899999999999998,-1.1,-0.15,,,,13.835999999999999,13.437999999999999,13.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
395,IPHAS J015037.70+644447.0,Classical,01 50 37.70,64 44 47.00,,B4V,,0,27.65689198,64.74637074,5.18227597142083e+17,0.0768,-0.41700000000000004,-0.03,24596.4,14.711186999999999,13200.8,15.049891,17179.3,14.174404000000001,,5617.28,1.9245,,,5.18227597142083e+17,27.6568877787,64.74637061146,8035.82983936239,IPHAS J015037.70+644447.0,27.6568919829,64.7463707418,Be*,*  |Be*|IR |Be*,,,B4e,0.0768,-0.42,-0.03,,,,13.524000000000001,13.31,13.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
396,IPHAS J015105.68+611602.6,Classical,01 51 05.68,61 16 02.60,,B7,,0,27.77355486,61.26734753,5.08297564036029e+17,0.2981,0.047,-0.625,61429.1,13.717429999999998,32015.6,14.087984,43884.2,13.156149,,5298.67,,6.35,28.601,5.08297564036029e+17,27.77355528403,61.267344835450004,3051.03725617121,2MASS J01510565+6116025,27.7735548597,61.2673475273,Be*,*  |Be*|IR |Be*,,,B7-8Ve,0.2981,0.05,-0.63,,,,12.498,12.261,12.084000000000001,,,13.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
397,IPHAS J015109.13+641421.8,Classical,01 51 09.13,64 14 21.80,,,,0,27.78807494,64.23937439,5.12193958366377e+17,0.1071,-1.232,0.039,8811.22,15.825776000000001,4217.76,16.288683,6845.41,15.173422,,5000.85,,,,5.12193958366377e+17,27.788062740540003,64.23937455535999,6165.417995698571,2MASS J01510914+6414218,27.788074944899996,64.2393743869,Be*,*  |Be*|IR |Be*,,,B7-8Ve,0.1071,-1.23,0.04,,,,14.274000000000001,13.940999999999999,13.863,,,15.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
398,BD+59 334,Classical,01 51 09.32,60 26 10.84,10.58,B0Ve,,1,27.78880265,60.43634241,5.08146656067996e+17,0.3848,-1.131,-0.276,1474550.0,10.266716,918670.0,10.443489,832736.0,9.960650999999999,,7447.5,1.3230000000000002,11.89,391.904,5.08146656067996e+17,27.788792786040002,60.43634121924,2413.41414133561,BD+59   334,27.7888026545,60.4363424074,Be*,Em*|Be*|IR |*,-56.0,-0.00018700000000000002,B0V,0.3848,-1.13,-0.28,10.62,10.58,,9.674,9.596,9.642999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
399,IPHAS J015213.08+624813.6,Classical,01 52 13.08,62 48 13.61,,B7,,0,28.05442839,62.80379257,5.1182926410514e+17,0.3522,-0.456,-0.634,102570.0,13.160814000000002,56875.7,13.464070000000001,68475.0,12.673089,,6066.0,1.6380000000000001,5.14,32.229,5.1182926410514e+17,28.054424088459996,62.803789841669996,2622.75962851987,2MASS J01521305+6248136,28.0544283877,62.803792569799995,Be*,*  |Be*|IR |Be*,,,B7-8Ve,0.3522,-0.46,-0.63,,,,12.107999999999999,11.982999999999999,11.878,,,13.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
400,IPHAS J015221.93+635739.6,Classical,01 52 21.93,63 57 39.60,,,,0,28.09138313,63.96103065,5.11993950331342e+17,0.1128,-1.004,-0.068,34618.1,14.340106,15965.8,14.843410999999998,27970.5,13.645169000000001,,4845.28,,,,5.11993950331342e+17,28.0913732805,63.961030352,6560.58114119535,2MASS J01522192+6357397,28.0913831285,63.9610306455,Be*,*  |Be*|IR,,,B,0.1128,-1.0,-0.07,,,,12.79,12.522,12.220999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
401,HD 232552,Classical,01 52 26.09,55 19 53.74,7.94,B0pe,,160,28.10872217,55.33159611,4.08629377594574e+17,0.4943,-1.344,-1.655,13600200.0,7.8545039999999995,8066640.0,8.084655999999999,8114230.0,7.488801,,6605.0,1.3353,35.43,2152.774,4.08629377594574e+17,28.108711994259995,55.33158898248,1906.8519854909803,HD 232552,28.108722170300002,55.331596106800006,Be*,UV |IR |*  |Be*|Em*,-20.0,-6.7e-05,B0pe,0.4943,-1.34,-1.66,8.24,7.94,,6.912000000000001,6.7139999999999995,6.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.1e-15,Em,,,,,
402,BD+60 368,Classical,01 52 26.31,60 49 54.37,10.46,B1IIIe,,0,28.10958988,60.83176443,5.08182046599678e+17,0.2929,-1.112,-0.214,1290290.0,10.411652,679811.0,10.770418,886913.0,9.892218,,5718.33,,24.88,596.207,5.08182046599678e+17,28.109580051229997,60.83176350734,3085.23124161065,BD+60   368,28.109589875100003,60.831764429399996,Be*,Be*|Em*|IR |*,,,B1:III:,0.2929,-1.11,-0.21,10.93,10.46,,9.312999999999999,9.164,9.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
403,IPHAS J015246.27+630315.0,Classical,01 52 46.27,63 03 15.01,,B8-9III,,0,28.19275402,63.05417723,5.11838541234536e+17,0.1467,-1.482,0.012,30678.2,14.471291,14202.0,14.970510999999998,24718.3,13.779371,,4852.0,,,,5.11838541234536e+17,28.192739938520003,63.05417728106,5464.13808861428,IPHAS J015246.27+630315.0,28.1927540187,63.054177229,Be*,*  |Be*|IR,,,B8-9e,0.1467,-1.48,0.01,,,,12.905,12.65,12.474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
404,IPHAS J015307.22+650110.4,Classical,01 53 07.22,65 01 10.42,,B5,,0,28.27997112,65.01953002,5.18252507953696e+17,0.1226,-1.121,0.231,42940.4,14.106201,23497.5,14.423834,29196.5,13.598593,,5785.0,,,,5.18252507953696e+17,28.27995969263,65.01953100957,6237.8445908698795,2MASS J01530719+6501103,28.2799711215,65.0195300152,Be*,*  |Be*|IR |Be*,,,B9Ve,0.1226,-1.12,0.23,,,,12.966,12.765,12.652999999999999,,,13.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
405,IPHAS J015314.56+620241.5,Classical,01 53 14.56,62 02 41.50,,B6,,0,28.31054087,62.04481873,5.11722817632933e+17,0.2489,-0.392,0.499,122104.0,12.971539,69117.8,13.252413,81240.5,12.487488,,5882.13,,8.47,77.36399999999999,5.11722817632933e+17,28.310537266679997,62.04482088215,3578.74403800257,2MASS J01531452+6202413,28.3105408675,62.0448187343,Be*,*  |Be*|IR |Be*,,,B9Ve,0.2489,-0.39,0.5,,,,11.882,11.708,11.64,,,12.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
406,IPHAS J015329.19+643128.1,Classical,01 53 29.19,64 31 28.09,,B7,,0,28.37144526,64.52446469,5.18206191025543e+17,0.3675,-0.912,0.11699999999999999,43215.0,14.099278,24788.0,14.365784,27753.5,13.653625,,6309.75,,2.95,12.398,5.18206191025543e+17,28.371436131959996,64.52446519024001,2522.7999738500503,2MASS J01532914+6431280,28.3714452609,64.5244646861,Be*,*  |Be*|IR |Be*,,,A0-1Ve,0.3675,-0.91,0.12,,,,13.125,13.014000000000001,12.902000000000001,,,13.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
407,BD+62 261,Classical,01 53 40.80,63 47 60.00,10.46,Bnnpe,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,
408,BD+59 343,Classical,01 53 48.31,60 31 30.29,10.61,B2Vnne,,0,28.45133794,60.52509302,5.0812246681077e+17,0.3199,-1.7830000000000001,0.083,1255230.0,10.441558,675519.0,10.777295,851892.0,9.935959,,5760.0,,22.11,484.983,5.0812246681077e+17,28.45132233336,60.52509337738001,2830.7504142586895,BD+59   343,28.4513379377,60.5250930185,Be*,Em*|Be*|IR |*,-55.0,-0.000183,B2Vnne,0.3199,-1.78,0.08,11.02,10.61,,9.338,9.13,8.913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
409,eps Cas,Classical,01 54 23.73,63 40 12.36,3.342,B3IIIe,30.0,526,28.59885907,63.67010339,5.11974502719733e+17,7.1119,32.982,-19.232,935612000.0,3.260627,544346000.0,3.5117,337389000.0,3.4415940000000003,,6954.0,,18.45,717.5139999999999,5.11974502719733e+17,28.59917923715,63.670020588,140.75270445985,* eps Cas,28.5988590707,63.670103393599994,Be*,V* |*  |Be*|Em*|UV |IR,-8.3,-2.8000000000000003e-05,B3Vp_sh,7.1119,32.98,-19.23,3.22,3.37,3.4,3.67,3.74,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.137,2050.0,Em,,,,,
410,IPHAS J015427.15+612204.7,Classical,01 54 27.15,61 22 04.69,,B4V,,0,28.61307579,61.36795277,5.08313541315435e+17,0.1251,-0.22899999999999998,-0.491,36878.7,14.271426000000002,10447.1,15.303895,40897.2,13.232685,,3781.77,,,,5.08313541315435e+17,28.61307372933,61.36795066146,6026.205480723729,IPHAS J015427.15+612204.7,28.613075789499998,61.367952773599995,Be*,IR |*  |Be*|Be*,,,B4e,0.1251,-0.23,-0.49,,,,11.549000000000001,10.982999999999999,10.475999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.102,3.18,Em,,,,,
411,IPHAS J015510.44+632108.5,Classical,01 55 10.44,63 21 08.50,,,,0,28.79349599,63.35234766,5.11896506110268e+17,0.1228,-2.051,0.77,8055.84,15.923089000000001,3918.93,16.368470000000002,6164.5,15.287175,,4977.85,,,,5.11896506110268e+17,28.793476305149998,63.352350977890005,5853.68348135629,2MASS J01551044+6321083,28.793495992399997,63.3523476646,Be*,*  |Be*|IR,,,B,0.1228,-2.05,0.77,,,,14.46,14.315,14.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
412,HD 11554,Classical,01 55 12.58,57 53 51.43,9.47,B1Vpe,,28,28.80240575,57.897637399999994,5.06131629208887e+17,0.4193,-0.561,-0.915,3162980.0,9.438125999999999,1962290.0,9.619477999999999,1778630.0,9.136704,,7218.89,1.21,16.94,701.954,5.06131629208887e+17,28.802401202859997,57.89763346402,2225.6925241755703,HD  11554,28.802405750100004,57.897637403199994,Be*,Em*|Be*|IR |*,,,B1Vpe,0.4193,-0.56,-0.92,9.73,9.47,,8.884,8.883,8.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
413,IPHAS J015520.62+611752.8,Classical,01 55 20.62,61 17 52.80,,B3,,0,28.83581792,61.29798195,5.08309555585811e+17,0.4037,-0.991,-0.682,76031.5,13.485882,39186.4,13.868548,54853.2,12.913915,,5317.83,,5.17,19.252,5.08309555585811e+17,28.835809037279997,61.2979790125,2311.04692430091,2MASS J01552059+6117528,28.8358179204,61.2979819504,Be*,*  |Be*|IR |Be*,,,B9Ve,0.4037,-0.99,-0.68,,,,12.235999999999999,12.071,11.929,,,13.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
414,IPHAS J015526.12+625056.4,Classical,01 55 26.12,62 50 56.40,,B3,,0,28.85883949,62.84902577,5.11867747009911e+17,0.1479,-1.815,0.363,31991.3,14.425785000000001,15726.8,14.859788,24351.0,13.795627,,5098.55,,,,5.11867747009911e+17,28.85882237287,62.84902733370999,5446.6084436623905,2MASS J01552610+6250564,28.8588394942,62.8490257727,Be*,*  |Be*|IR,,,B3,0.1479,-1.82,0.36,,,,13.107999999999999,12.86,12.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
415,V777 Cas,Classical,01 55 42.85,59 16 24.42,7.02,B2Vne,280.0,616,28.928556699999998,59.27345019,5.06352115651984e+17,1.6792,0.9490000000000001,-1.675,30252100.0,6.986478,21102800.0,7.040536,14182700.0,6.882523,,8886.5,0.8075,,,5.06352115651984e+17,28.928564698309998,59.27344297547,586.18471645571,HD  11606,28.928556702399998,59.2734501891,Be*,V* |IR |UV |Em*|*  |Be*,12.5,4.2e-05,B2Vne,1.6792,0.95,-1.68,7.08,7.02,,6.457000000000001,6.33,6.138999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.152,9.49,Em,,,,,
416,IPHAS J015601.25+633944.1,Classical,01 56 01.25,63 39 44.10,,,,0,29.00520727,63.662249100000004,5.11929800697932e+17,0.1707,-1.203,0.008,25000.9,14.693477,11599.8,15.190257999999998,19896.1,14.015001999999999,,4876.83,,,,5.11929800697932e+17,29.005195593859998,63.66224913693001,4915.618099881471,2MASS J01560124+6339440,29.005207272399996,63.66224910060001,Be*,*  |Be*|IR,,,B,0.1707,-1.2,0.01,,,,13.142999999999999,12.966,12.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
417,BD+50 395,Classical,01 56 02.67,50 56 59.26,10.55,Be,,2,29.011129800000003,50.94978609,3.5945670933795e+17,0.6377,1.8419999999999999,-2.9739999999999998,1108910.0,10.576128,784879.0,10.614381,513199.0,10.486205,,9395.5,0.4357,,,3.5945670933795e+17,29.011142383600003,50.94977328719,1498.0189959459801,BD+50   395,29.0111297983,50.949786090100005,Em*,IR |*  |Em*,,,Be,0.6377,1.84,-2.97,10.56,10.55,,10.343,10.298,10.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.128,5.18,Em,,,,,
418,V548 Per,Classical,01 56 07.14,56 33 15.77,9.81,B1Vpe,,5,29.02975114,56.55438459,5.04860009651063e+17,0.4062,-0.584,-1.4480000000000002,1805480.0,10.046886,1295570.0,10.070234,816216.0,9.982408,,9510.25,0.6215,,,5.04860009651063e+17,29.02974657092,56.55437834996,2256.4856105098897,BD+55   441,29.0297511352,56.554384585200005,Be*,V* |Pu*|*  |Be*|Em*|IR,,,B1V:pe,0.4062,-0.58,-1.45,9.92,9.81,,9.873,9.81,9.749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
419,IPHAS J015613.26+635623.7,Classical,01 56 13.26,63 56 23.71,,B3V B3,,0,29.0550825,63.93994571,5.17986048183569e+17,0.1373,-1.8530000000000002,0.579,40640.6,14.165965,21351.3,14.527826999999998,29300.8,13.594723000000002,,5353.0,,,,5.17986048183569e+17,29.055064340159998,63.93994820268001,5793.35747363265,IPHAS J015613.26+635623.7,29.055082500999998,63.9399457083,Be*,IR |*  |Be*|Be*,,,B3e,0.1373,-1.85,0.58,,,,12.815999999999999,12.502,12.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
420,IPHAS J015627.82+612939.2,Classical,01 56 27.82,61 29 39.19,,B1,,0,29.11592467,61.49416304,5.08319622989054e+17,0.3884,-1.054,-0.768,144831.0,12.786208,76455.8,13.142862,101654.0,12.244110000000001,,5462.0,,6.97,38.924,5.08319622989054e+17,29.115915160759997,61.49415973337,2394.8651665431103,2MASS J01562783+6129390,29.1159246704,61.494163039499995,Be*,*  |Be*|IR |Be*,,,B7Ve,0.3884,-1.05,-0.77,,,,11.488,11.258,11.09,,,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
421,IPHAS J015630.87+630307.5,Classical,01 56 30.87,63 03 07.49,,B4-5,,0,29.12861899,63.05206058,5.11875924627432e+17,0.3265,-1.107,0.16,82156.9,13.401755,49410.7,13.616837,50363.9,13.00662,,6766.67,,3.97,29.831999999999997,5.11875924627432e+17,29.12860847104,63.05206126694,2811.4174588496803,GSC 04036-01104,29.128618993000003,63.05206057979999,Be*,Em*|*  |IR |Be*|Be*|Be*,,,B5-6Ve,0.3265,-1.11,0.16,13.89,13.43,,12.523,12.423,12.347000000000001,,,13.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
422,IPHAS J015644.71+653640.6,Classical,01 56 44.71,65 36 40.61,,,,0,29.18626924,65.61127403,5.18389672026817e+17,0.1107,-1.156,0.33299999999999996,18205.4,15.037864,8721.52,15.499908,13907.1,14.403829,,5031.98,,,,5.18389672026817e+17,29.18625718705,65.61127546651,6539.60169889645,2MASS J01564471+6536406,29.186269240300003,65.6112740316,Be*,*  |Be*|IR,,,B,0.1107,-1.16,0.33,,,,13.702,13.559000000000001,13.452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
