angDist,#,Be star,Category,RA,DEC,V,Type,vsini,Nb of spectra in BeSS,_RAJ2000_Gaia,_DEJ2000_Gaia,source_id,parallax,pmra,pmdec,Gflux,Gmag,BPflux,BPmag,RPflux,RPmag,radial_velocity,teff_val,a_g_val,radius_val,lum_val
0.036712,558,IPHAS J022337.05+601602.8,Classical,02 23 37.05,60 16 02.78,,B7IV,,0,35.90439538,60.26743754,459364486235597000,0.3115,0.069,-0.985,4.50345E+04,14.054503,2.02380E+04,14.58597,3.69722E+04,13.342231,,4850.5,,6.48,20.972
0.257416,559,IPHAS J022343.45+603545.6,Classical,02 23 43.45,60 35 45.60,,B7,,0,35.93093119,60.59595341,513412492123572000,0.4397,-0.161,-0.041,1.15317E+05,13.033634,4.90418E+04,13.624972,9.88478E+04,12.274502,,4682.07,,8.09,28.312
0.138446,560,IPHAS J022420.68+624842.5,Classical,02 24 20.68,62 48 42.52,,,,0,36.08615674,62.81177292,513884698014343000,0.2325,-0.91,-0.131,7.31164E+04,13.528329,3.19819E+04,14.089128,6.18266E+04,12.78398,,4758.77,0.252,11.65,62.734
0.060328,561,IPHAS J022502.69+644947.6,Classical,02 25 02.69,64 49 47.60,,B5,,0,36.26121617,64.82987247,515281661894109000,0.172,-1.504,1.175,8.15361E+04,13.40999,3.62475E+04,13.953192,6.75340E+04,12.688113,,4857.69,,,
0.914934,562,EM* GGA 168,Classical,02 25 17.81,57 32 45.71,13.6,Be,,1,36.32468132,57.5460175,458445397597782000,0.394,-0.414,-0.797,1.41160E+05,12.814087,8.03070E+04,13.089505,9.21374E+04,12.35083,,6251.14,1.6273,5.06,35.28
0.0481,563,BD+56 612,Classical,02 25 44.97,57 19 12.50,9.43,A0e,200,3,36.43736973,57.32012583,458430446804459000,1.3245,0.53,-3.157,3.00287E+06,9.494523,1.85920E+06,9.678074,1.69108E+06,9.191512,,7314,1.255,,
0.14144,564,IPHAS J022636.00+601401.8,Classical,02 26 36.00,60 14 01.79,,B2V,,0,36.64995971,60.23386437,465352082961412000,0.1447,-0.859,-0.466,2.88487E+04,14.538051,9.24688E+03,15.4364,2.99776E+04,13.569928,,3999,0.9992,,
0.020718,565,BD+56 624,Classical,02 26 40.56,57 05 33.08,9.78,B3IIIe,270,1,36.6689926,57.09252634,457668145954893000,0.5672,-0.445,-1.527,2.71482E+06,9.604012,1.65052E+06,9.807333,1.59109E+06,9.257682,,7188,,11.7,328.956
0.16411,566,IPHAS J022821.67+641216.0,Classical,02 28 21.67,64 12 15.98,,,,0,37.0902559,64.20439604,514478228132268000,0.1171,-1.088,0.335,8.31907E+03,15.888179,3.55706E+03,16.47366,7.09380E+03,15.134723,,4913.67,,,
0.222008,567,IPHAS J022823.86+631834.8,Classical,02 28 23.86,63 18 34.81,,B3,,0,37.09933203,63.30962089,514294025576639000,0.1642,-0.918,0.331,1.09447E+05,13.090361,5.56105E+04,13.488496,8.04980E+04,12.497458,,5324,,,
0.024832,568,EM* MWC 715,Classical,02 29 16.09,58 35 37.57,10.58,Be,,0,37.31703313,58.59377471,458969555403589000,0.9808,2.509,-2.348,1.28195E+06,10.418687,7.62323E+05,10.646041,7.67670E+05,10.048984,,6871,,5.07,51.634
0.038503,569,V529 Cas,Classical,02 29 43.54,60 40 38.54,8.49,B5Ve,,41,37.43139484,60.67737182,465346104366109000,1.5354,-3.381,0.512,8.25892E+06,8.396057,5.05175E+06,8.592783,4.73655E+06,8.073265,,7091.5,1.46,7.73,136.258
0.488131,570,BD+59 497,Classical,02 29 49.61,59 51 11.16,10.47,B0Ve,,1,37.45664051,59.85296876,465281164460322000,0.4025,-0.823,-0.446,1.56600E+06,10.201386,7.52714E+05,10.659813,1.17544E+06,9.586415,,5191.87,,24.92,406.379
0.057349,571,IPHAS J022953.81+630742.2,Classical,02 29 53.81,63 07 42.20,,B2III,,0,37.47423411,63.12839975,514100545891139000,0.0726,-0.731,0.624,2.86669E+04,14.544916,1.30681E+04,15.060861,2.32137E+04,13.84756,,4882.15,,,
0.003861,572,IPHAS J023003.21+643829.4,Classical,02 30 03.21,64 38 29.40,,,,0,37.51337327,64.64150078,514516917198232000,0.1473,-1.067,0.335,1.25400E+04,15.442622,5.67147E+03,15.967149,1.02098E+04,14.739375,,4877.47,,,
0.07609,573,IPHAS J023031.38+594127.1,Classical,02 30 31.38,59 41 27.10,,B9V,,0,37.63072767,59.69084323,465088303249929000,0.2202,-1.14,0.557,2.74293E+04,14.592831,1.23239E+04,15.12452,2.26185E+04,13.875762,,4867.35,,,
0.079502,574,IPHAS J023035.11+610005.9,Classical,02 30 35.11,61 00 05.90,,,,0,37.64628873,61.00166093,465492751732606000,0.2383,-0.817,-0.21,3.20393E+04,14.424158,1.55256E+04,14.873766,2.55038E+04,13.745409,,4903.33,,6.95,25.15
0.046354,575,V555 Per,Classical,02 31 19.54,56 53 52.17,9,B1IIIe,280,4,37.83139425,56.89782899,457966285403539000,0.7325,-0.921,-1.206,6.57545E+06,8.643552,3.88109E+06,8.879004,3.96458E+06,8.266426,,6871,1.191,15.38,474.746
0.065149,576,IPHAS J023150.04+604952.4,Classical,02 31 50.04,60 49 52.39,,B4,,0,37.95852522,60.83120616,465440215690905000,0.4002,-0.741,-0.262,4.73173E+04,14.000816,2.49423E+04,14.359049,3.34536E+04,13.450812,,5370,,4.02,12.108
0.04995,577,IPHAS J023202.89+641033.2,Classical,02 32 02.89,64 10 33.20,,,,0,38.01201016,64.17588686,514445070984184000,0.098,-0.268,0.312,5.72206E+03,16.294485,2.32950E+03,16.93323,5.08651E+03,15.495872,,4423.25,,,
0.282548,578,EM* MWC 50,Classical,02 32 11.42,61 21 45.41,10.87,O9Ve,,0,38.04772103,61.3625714,465526596075683000,0.3625,-1.711,-0.089,1.23050E+06,10.463158,4.96030E+05,11.112619,1.07534E+06,9.683059,,4465.5,,36.66,481.334
0.070763,579,IPHAS J023235.10+640522.7,Classical,02 32 35.10,64 05 22.70,,,,0,38.14621736,64.08962536,514440874795422000,0.1704,-0.943,0.271,6.79240E+04,13.608307,2.66999E+04,14.285114,6.12761E+04,12.793692,,4444.5,0.467,,
0.196386,580,V941 Cas,Classical,02 34 04.70,60 59 14.39,,,,0,38.51947181,60.98732346,465459697663634000,,,,1.08373E+05,13.101067,5.12591E+04,13.57696,9.66594E+04,12.29881,,4685.75,,,
0.005598,581,IPHAS J023411.97+595634.2,Classical,02 34 11.97,59 56 34.19,,B3,,0,38.54987221,59.94282988,465112178967589000,0.3594,-0.54,-0.542,8.71775E+04,13.337355,3.98779E+04,13.849558,7.00534E+04,12.648347,,4919.13,,7.54,29.984
0.063504,582,IPHAS J023431.08+601616.5,Classical,02 34 31.08,60 16 16.50,,B3IV,,0,38.62951361,60.2712663,465213750655736000,0.2387,-0.742,-0.163,7.89161E+04,13.445452,2.17418E+04,14.508149,8.73248E+04,12.409077,,3665,1.2503,,
0.120758,583,IPHAS J023439.79+641813.4,Classical,02 34 39.79,64 18 13.39,,,,0,38.66582213,64.30375028,515944426887169000,0.191,-0.667,0.17,2.85025E+03,17.051159,1.10559E+03,17.742405,2.63176E+03,16.211304,,4352.67,,,
0.04593,584,IPHAS J023536.82+625251.7,Classical,02 35 36.82,62 52 51.71,,,,0,38.9033916,62.88102488,514117691399836000,0.2414,-0.925,0.275,3.57735E+03,16.804462,1.57863E+03,17.355686,3.07815E+03,16.041197,,4797.67,,,
0.022218,585,HD 15963,Classical,02 36 12.28,58 04 32.04,8.03,A1IIe,300,65,39.05116744,58.07556051,458154267531697000,2.9802,-4.859,-2.532,1.32344E+07,7.884105,9.43826E+06,7.914158,5.86349E+06,7.841529,,9193,0.421,,
0.087455,586,IPHAS J023629.19+634245.8,Classical,02 36 29.19,63 42 45.79,,,,0,39.12162501,63.71269515,514229085674469000,0.1628,0.312,0.781,8.34899E+03,15.884281,3.81658E+03,16.397202,6.71734E+03,15.193928,,4895.21,,,
0.057316,587,IPHAS J023642.66+614714.8,Classical,02 36 42.66,61 47 14.78,,B5V,,0,39.17775142,61.7874548,465871292968667000,0.1564,-1.368,0.475,1.16096E+04,15.526323,5.54358E+03,15.991912,9.23332E+03,14.848525,,4903.75,,,
0.098463,588,BD+58 492,Classical,02 36 44.32,59 22 37.05,10.45,Be,250,1,39.18470919,59.37694163,464283357659667000,0.368,-0.592,-0.461,1.61471E+06,10.168128,8.17890E+05,10.569652,1.15312E+06,9.607232,,5363.5,,25.61,489.077
0.071661,589,IPHAS J023744.52+605352.8,Classical,02 37 44.52,60 53 52.80,,B8V,,0,39.43546544,60.89798934,465258315237154000,0.037,-1.221,0.995,3.43011E+03,16.850096,1.34015E+03,17.533503,3.26589E+03,15.976915,,4374.33,,,
0.24408,590,IPHAS J023753.78+620410.0,Classical,02 37 53.78,62 04 09.98,,,,0,39.47397845,62.06939216,465907332032789000,0.1568,-0.877,0.29,9.05720E+04,13.29588,5.06694E+04,13.589524,6.04619E+04,12.808215,,5992.33,1.8712,,
0.135743,591,IPHAS J023758.11+634635.6,Classical,02 37 58.11,63 46 35.62,,B7,,0,39.49212114,63.77659878,515684358029128000,0.2801,-0.016,-0.099,8.20888E+04,13.402657,4.54798E+04,13.706841,5.49114E+04,12.912764,,6014.75,,5.89,40.846
0.212419,592,IPHAS J023809.91+620224.6,Classical,02 38 09.91,62 02 24.61,,B4,,0,39.54121167,62.04012389,465904140879302000,0.1131,-0.774,0.466,9.36525E+04,13.259567,4.45364E+04,13.729602,7.39750E+04,12.589208,,4970.72,,,
0.131712,593,IPHAS J023841.80+640826.3,Classical,02 38 41.80,64 08 26.30,,,,0,39.67408323,64.14063514,515743800378139000,0.1541,-1.045,0.875,4.19839E+04,14.130658,1.75637E+04,14.739845,3.63027E+04,13.362073,,4889.51,0.53,,
0.035169,594,HD 16264,Classical,02 38 49.63,57 35 28.70,9.26,B1Ve,,2,39.70680573,57.59129934,457930276396481000,0.3363,-0.014,-1.051,4.21171E+06,9.127219,2.41925E+06,9.392186,2.60706E+06,8.721543,,6350,,31.38,1442.768
0.304273,595,IPHAS J023948.17+604505.1,Classical,02 39 48.17,60 45 05.11,,,,0,39.95061193,60.75134927,465206638188971000,0.4358,0.262,-0.598,7.84575E+04,13.451779,4.21832E+04,13.78854,5.41677E+04,12.92757,,5769.45,,4.04,16.323
0.030056,596,BD+57 607a,Classical,02 40 09.23,57 45 41.71,10.73,Be,350,1,40.03845553,57.7615779,457938385294492000,0.3975,-0.097,-1.089,1.32449E+06,10.383248,6.51844E+05,10.816029,9.97822E+05,9.764288,,5195.32,,23.17,352.341
0.046003,597,V615 Cas,Classical,02 40 31.67,61 13 45.61,10.8,B0Ve,,5,40.13193412,61.22933087,465645515129855000,0.3801,-0.296,-0.079,1.31225E+06,10.393323,5.66375E+05,10.968629,1.07958E+06,9.678779,,4972,,26.91,398.622
0.062598,598,IPHAS J024054.97+630009.8,Classical,02 40 54.97,63 00 09.79,,B6V,,0,40.22902462,63.00273502,466100644225902000,0.0861,-0.923,0.331,8.63414E+03,15.847818,4.13587E+03,16.30997,6.74509E+03,15.18945,,4933.05,,,
0.081193,599,IPHAS J024146.73+602532.2,Classical,02 41 46.73,60 25 32.20,,B7V,,0,40.44466442,60.42561735,465184338719020000,0.4344,-0.608,-0.316,4.01263E+04,14.179793,1.66700E+04,14.79655,3.50670E+04,13.399673,,4965.5,,4.13,9.343
0.057734,600,IPHAS J024159.21+600106.0,Classical,02 41 59.21,60 01 05.99,,B7-8V,,0,40.49668196,60.01833969,464418872467470000,0.4438,-0.612,-0.517,2.58418E+04,14.65756,1.10718E+04,15.24084,2.22113E+04,13.895485,,4888.33,,3.38,5.873
0.166051,601,IPHAS J024221.54+593716.4,Classical,02 42 21.54,59 37 16.39,,,,0,40.58970953,59.62117811,464327887880979000,0.3101,-1.62,-0.056,7.86334E+04,13.449348,3.35097E+04,14.038463,6.75137E+04,12.688441,,4769.21,0.428,9.01,37.804
0.175562,602,IPHAS J024252.56+611953.9,Classical,02 42 52.56,61 19 53.90,,B3V,,0,40.71910048,61.3316315,465620810477471000,0.1495,-0.851,0.676,8.93401E+03,15.810749,3.86209E+03,16.38433,7.74048E+03,15.040001,,4774.24,,,
0.030074,603,IPHAS J024305.60+631614.7,Classical,02 43 05.60,63 16 14.70,,,,0,40.7733149,63.27074897,467603848420262000,0.0896,-1.136,0.37,2.39476E+04,14.740211,1.16259E+04,15.187821,1.84307E+04,14.098063,,4977.85,,,
0.036116,604,IPHAS J024317.68+603205.5,Classical,02 43 17.68,60 32 05.50,,B7V,,0,40.82368453,60.53485627,464810607845348000,0.2666,-0.733,-0.319,5.24344E+04,13.889324,2.22355E+04,14.483773,4.52470E+04,13.122947,,4874.23,0.4892,8.07,33.146
0.046256,605,IPHAS J024332.05+632150.1,Classical,02 43 32.05,63 21 50.11,,B3,,0,40.88351396,63.36391615,467610617288649000,0.1138,-1.197,0.515,3.50896E+04,14.32542,1.76860E+04,14.732313,2.60509E+04,13.722363,,5204.2,2.2573,,
0.084126,606,IPHAS J024405.37+621448.7,Classical,02 44 05.37,62 14 48.70,,A0III,,0,41.02233656,62.24684609,465825079124524000,0.4296,-0.559,0.211,1.37583E+04,15.341956,6.78771E+03,15.77208,1.04509E+04,14.714034,,5073.89,,2.32,3.202
0.030789,607,IPHAS J024454.00+635608.0,Classical,02 44 54.00,63 56 08.02,,,,0,41.2249891,63.93555403,467662809731965000,0.0733,-0.99,0.402,8.43041E+03,15.873745,3.69162E+03,16.433346,7.04137E+03,15.142777,,4773.06,0.2485,,
0.074704,608,IPHAS J024504.86+612502.1,Classical,02 45 04.86,61 25 02.10,,B7IV,,0,41.27023846,61.41723,465718117256659000,0.0203,-0.934,0.183,1.24077E+04,15.454138,5.60564E+03,15.979825,1.02656E+04,14.733455,,4877.47,,,
0.042208,609,IPHAS J024506.09+611409.1,Classical,02 45 06.09,61 14 09.10,,B3-4V,,0,41.27537661,61.23587281,465610399476491000,0.1532,-0.864,0.608,7.20159E+03,16.044796,3.06151E+03,16.636549,6.36383E+03,15.252624,,4546.65,,,
0.085361,610,IPHAS J024509.54+612523.5,Classical,02 45 09.54,61 25 23.48,,,,0,41.28970748,61.4231767,465706366226132000,0.1063,-0.916,0.378,1.52670E+04,15.22898,7.47934E+03,15.66673,1.16610E+04,14.595083,,5070.74,,,
0.109881,611,IPHAS J024519.10+633755.1,Classical,02 45 19.10,63 37 55.09,,,,0,41.32965146,63.63196543,467638998433663000,0.1429,-1.019,0.288,3.74995E+04,14.253303,1.84657E+04,14.685473,2.83773E+04,13.629494,,5088.11,,,
0.124239,612,IPHAS J024521.28+625416.2,Classical,02 45 21.28,62 54 16.20,,,,0,41.33864305,62.90446721,467536572050309000,-0.328,0.359,2.854,5.73016E+04,13.79295,3.02121E+04,14.150936,4.07621E+04,13.23628,,5263.4,,,
0.219641,613,IPHAS J024540.61+592151.2,Classical,02 45 40.61,59 21 51.19,,B3,,0,41.41914662,59.36416716,464142379653629000,0.3433,0.428,-0.451,8.23669E+04,13.398984,4.32775E+04,13.760734,5.96917E+04,12.822134,,5378.05,,6.16,28.615
0.13204,614,IPHAS J024553.87+635414.7,Classical,02 45 53.87,63 54 14.69,,,,0,41.47444221,63.90411654,467652123853332000,-0.0245,-1.784,1.258,3.68885E+04,14.271138,1.56285E+04,14.866595,3.23953E+04,13.485715,,4543.62,,,
0.005455,615,IPHAS J024618.12+613514.7,Classical,02 46 18.12,61 35 14.71,,B3V,,0,41.57549724,61.5874202,465715093599555000,0.1404,-0.752,0.385,9.65871E+03,15.726068,4.89895E+03,16.126131,7.15953E+03,15.124708,,5288.32,,,
0.053543,616,IPHAS J024735.56+615530.9,Classical,02 47 35.56,61 55 30.90,,B5,,0,41.89817112,61.92523528,465755839947919000,0.315,0.473,-0.424,7.33765E+04,13.524473,3.70886E+04,13.928286,5.45783E+04,12.919369,,5261.57,,6.67,30.759
0.094007,617,IPHAS J024753.07+613405.8,Classical,02 47 53.07,61 34 05.81,,B3,,0,41.97116663,61.56826355,465712207381733000,0.1531,-0.593,0.452,3.17239E+04,14.434898,1.38004E+04,15.00166,2.70149E+04,13.682912,,4942.67,0.3713,,
0.047178,618,IPHAS J024758.73+630156.8,Classical,02 47 58.73,63 01 56.78,,,,0,41.99468032,63.03243567,467377108505783000,0.1083,-0.799,0.516,2.21192E+04,14.826443,1.03019E+04,15.319098,1.77602E+04,14.138299,,4902.33,,,
0.204647,619,IPHAS J024823.01+614728.1,Classical,02 48 23.01,61 47 28.10,,B5,,0,42.09583069,61.79108604,465742272153637000,0.1296,-0.881,0.265,1.22465E+05,12.968338,6.58904E+04,13.304332,8.62022E+04,12.423124,,5512,1.604,,
0.072352,620,IPHAS J024823.69+614107.1,Classical,02 48 23.69,61 41 07.12,,B3V B4,,0,42.09867924,61.6852965,465737221272151000,0.1164,-0.35,0.448,4.23959E+04,14.120056,2.28173E+04,14.455729,2.99607E+04,13.570541,,5512,,,
0.065956,621,IPHAS J024838.04+630153.0,Classical,02 48 38.04,63 01 53.00,,,,0,42.15847141,63.03137594,467376558749953000,0.0819,-0.964,0.547,1.30500E+04,15.399338,6.45404E+03,15.826809,9.90230E+03,14.77258,,5056.16,,,
0.29932,622,IPHAS J024913.93+631042.4,Classical,02 49 13.93,63 10 42.38,,,,0,42.30795988,63.17836438,467379165784444000,,,,8.54371E+04,13.359249,4.93368E+04,13.618462,6.61561E+04,12.710495,,5409,,,
0.044618,623,IPHAS J024928.47+595248.4,Classical,02 49 28.47,59 52 48.40,,,,0,42.36862265,59.88012345,464534321190805000,0.2715,-0.858,0.316,8.89073E+04,13.316023,3.31074E+04,14.051576,8.39145E+04,12.452328,,4376.5,,13.96,64.459
0.19661,624,IPHAS J024940.66+621424.8,Classical,02 49 40.66,62 14 24.79,,B5,,0,42.41934953,62.24017467,467266848103026000,0.3418,0.038,0.437,8.52304E+04,13.361879,4.85258E+04,13.636456,5.58416E+04,12.894526,,6285.5,,4.49,28.287
0.092552,625,IPHAS J025016.65+624435.6,Classical,02 50 16.65,62 44 35.59,,B8-9III,,0,42.56940639,62.74319813,467354224920244000,0.0966,-0.725,0.518,2.64044E+04,14.634173,1.32472E+04,15.046074,1.97860E+04,14.021025,,5260.69,,,
0.073796,626,IPHAS J025059.12+615648.7,Classical,02 50 59.12,61 56 48.70,,B3-4V,,0,42.74637123,61.94685099,466497739719959000,0.1247,-0.537,0.15,1.22714E+04,15.466128,6.35475E+03,15.843642,8.90130E+03,14.888287,,5260,,,
0.153067,627,IPHAS J025102.21+615733.8,Classical,02 51 02.21,61 57 33.80,,B5IV,,0,42.75924571,61.95935017,466498117677072000,0.1259,-0.589,0.219,4.03121E+04,14.174778,2.00758E+04,14.594706,3.07756E+04,13.541404,,5096.53,,,
0.03531,628,HD 17505,Classical,02 51 07.98,60 25 03.87,7.1,O6Ve,126,264,42.78323061,60.41774381,464668186732616000,0.3606,-0.509,-0.764,2.45559E+07,7.212977,1.47616E+07,7.428551,1.52187E+07,6.805975,,6628.41,,64.8,7303.74
0.113156,629,BD+56 727,Classical,02 51 30.29,56 57 28.30,10.6,B5e,,3,42.87620412,56.95789246,460618547964018000,0.3304,0.527,-1.193,1.20760E+06,10.483555,5.71316E+05,10.959197,9.24482E+05,9.847174,,4950.5,0.9803,30.03,487.891
0.053303,630,IPHAS J025136.03+601557.5,Classical,02 51 36.03,60 15 57.49,,,,0,42.90012286,60.26598421,464569505563474000,0.4055,-0.324,-0.484,1.10134E+04,15.583567,5.58636E+03,15.983565,8.19204E+03,14.978439,,5263.67,,2.01,2.785
0.206027,631,IPHAS J025200.23+621145.2,Classical,02 52 00.23,62 11 45.20,,B6,,0,43.00090918,62.19583645,467257845851525000,0.1324,-0.619,-0.116,4.71689E+04,14.004226,2.44240E+04,14.381845,3.42410E+04,13.425552,,5244.5,2.2268,,
0.221361,632,IPHAS J025204.14+583423.4,Classical,02 52 04.14,58 34 23.41,,B7,,0,43.01713233,58.57316536,461035778267876000,0.3446,-0.306,-0.676,1.07139E+05,13.1135,5.90995E+04,13.422429,7.25949E+04,12.609655,,5834.25,1.9825,5.83,35.517
0.070561,633,IPHAS J025233.24+615902.2,Classical,02 52 33.24,61 59 02.18,,B7V,,0,43.13853936,61.98393238,466495265818745000,0.1319,-0.857,0.833,1.99919E+04,14.936232,1.01339E+04,15.336951,1.48143E+04,14.335216,,5276.42,2.1825,,
0.124325,634,IPHAS J025324.51+614622.9,Classical,02 53 24.51,61 46 22.91,,,,0,43.35217092,61.77300371,466477948510918000,0.0612,-0.762,0.285,1.00467E+04,15.683306,4.72089E+03,16.166328,7.91116E+03,15.016319,,5025,,,
0.152351,635,IPHAS J025448.83+605832.1,Classical,02 54 48.83,60 58 32.09,,B6V,,0,43.70354548,60.97558236,464711273845668000,0.2236,-0.646,0.639,6.65222E+03,16.130949,2.45432E+03,16.876558,6.47679E+03,15.233521,,4275,,,
0.192839,636,IPHAS J025502.38+605001.9,Classical,02 55 02.38,60 50 01.90,,B7V,,0,43.75991442,60.83380756,464700824183167000,0.4429,-0.263,-0.177,2.74178E+04,14.593284,1.30284E+04,15.064159,2.20337E+04,13.904203,,4900.75,,3.46,6.235
0.044831,637,IPHAS J025610.39+580629.6,Classical,02 56 10.39,58 06 29.59,,B5V,,0,44.0433132,58.10821438,461148718727716000,0.41,0.54,-0.835,5.47407E+04,13.842588,2.49485E+04,14.358775,4.43863E+04,13.143797,,4885,,5.33,14.586
0.18873,638,IPHAS J025631.47+593648.4,Classical,02 56 31.47,59 36 48.38,,,,0,44.1310538,59.6134008,461567735739214000,0.2052,-0.807,0.305,1.72790E+04,15.094569,7.09433E+03,15.72411,1.52837E+04,14.301346,,4418.38,,,
0.158325,639,IPHAS J025700.47+575742.8,Classical,02 57 00.47,57 57 42.80,,B4V,,0,44.2520411,57.96188631,461132157333888000,0.3919,0.721,-1.126,3.37979E+04,14.36614,1.44526E+04,14.951523,2.89415E+04,13.608119,,4878.5,,4.4,9.875
0.060359,640,IPHAS J025704.89+584311.6,Classical,02 57 04.89,58 43 11.60,,B5V,,0,44.27036085,58.71990396,461378276141643000,0.0575,-0.684,0.441,5.99350E+03,16.244165,2.15012E+03,17.020231,5.83758E+03,15.346337,,4256,0.684,,
0.055982,641,IPHAS J025737.78+624703.4,Classical,02 57 37.78,62 47 03.41,,,,0,44.40739063,62.78427055,466642428577430000,0.1509,-0.711,0.631,2.07174E+04,14.89753,1.03226E+04,15.316913,1.55913E+04,14.279717,,5194.5,,,
0.030861,642,IPHAS J025904.88+621459.5,Classical,02 59 04.88,62 14 59.50,,,,0,44.77035165,62.24986024,466563401178050000,0.068,-0.768,0.368,9.74158E+03,15.716792,5.18204E+03,16.065136,6.83538E+03,15.175014,,5505.67,2.0397,,
0.056701,643,IPHAS J025935.04+603207.2,Classical,02 59 35.04,60 32 07.19,,,,0,44.89603184,60.53532888,466124043202874000,0.4293,-0.146,0.163,4.71690E+04,14.004224,2.42240E+04,14.390772,3.45399E+04,13.416118,,5344.5,,3.78,10.522
0.196061,644,IPHAS J025959.45+582929.5,Classical,02 59 59.45,58 29 29.51,,,,0,44.99765385,58.49157698,461170124844372000,0.2813,-0.511,-0.356,9.88960E+04,13.200418,4.24304E+04,13.782195,8.42133E+04,12.448469,,4892.36,,10.4,55.862
0.069873,645,IPHAS J030010.27+613223.2,Classical,03 00 10.27,61 32 23.21,,,,0,45.04283239,61.53978022,466242481222689000,0.2752,-0.17,0.536,5.08975E+04,13.921625,2.67006E+04,14.285086,3.62885E+04,13.362498,,5292.5,,6.27,27.822
0.083534,646,HD 18552,Classical,03 00 11.89,38 07 54.27,6.119,B8Vne,288,559,45.04952555,38.13172223,142394903351844000,4.3841,20.145,-22.389,7.04199E+07,6.069128,5.17340E+07,6.066948,2.95898E+07,6.084066,,9708.67,0.34,,
0.128743,647,IPHAS J030056.68+615940.7,Classical,03 00 56.68,61 59 40.70,,,,0,45.23617481,61.99460333,466358204820939000,0.3035,-0.126,-0.361,1.02363E+05,13.163008,5.84348E+04,13.434709,6.69418E+04,12.697676,,6178.67,1.673,5.74,43.187
0.052401,648,IPHAS J030120.82+602444.9,Classical,03 01 20.82,60 24 44.89,,,,0,45.33672496,60.41246176,463117669174138000,0.2342,-1.398,-0.012,2.86642E+04,14.545017,1.34328E+04,15.030973,2.28352E+04,13.865407,,4961.74,,6.49,22.985
0.041681,649,IPHAS J030124.02+610221.3,Classical,03 01 24.02,61 02 21.30,,,,0,45.35010228,61.03925706,466163763061043000,0.1322,-0.596,-0.171,2.12820E+04,14.868335,8.88689E+03,15.479513,1.86970E+04,14.082487,,4706.69,,,
0.158447,650,IPHAS J030133.63+593518.5,Classical,03 01 33.63,59 35 18.49,,B3,,0,45.3900396,59.58847771,461531726732684000,0.2408,-1.09,0.505,4.01905E+04,14.178058,1.71187E+04,14.767712,3.45133E+04,13.416955,,4777,0.4677,8.25,31.97
0.045086,651,HD 237056,Classical,03 02 37.88,57 36 46.06,8.9,B0.5Vpe,,51,45.6578567,57.61279491,460312230896759000,0.9988,-0.174,-0.293,7.76422E+06,8.463121,3.96499E+06,8.855784,5.27837E+06,7.955671,,5590,,18.82,311.611
0.163681,652,IPHAS J030317.45+583402.0,Classical,03 03 17.45,58 34 01.99,,,,0,45.82262297,58.56722869,461220977257592000,0.1482,-0.843,0.192,2.78896E+04,14.574759,1.05621E+04,15.292007,2.60887E+04,13.720789,,4343,0.565,,
0.163995,653,IPHAS J030331.33+585234.6,Classical,03 03 31.33,58 52 34.61,,,,0,45.88045664,58.87629254,461278461099720000,0.1482,-1,0.262,2.42393E+04,14.727065,8.44472E+03,15.534925,2.39752E+04,13.812516,,4200.91,0.847,,
0.073133,654,IPHAS J030332.31+623856.7,Classical,03 03 32.31,62 38 56.69,,,,0,45.88464464,62.64906235,466590717170620000,0.1662,-0.148,0.355,3.17064E+04,14.435498,1.43606E+04,14.958456,2.57919E+04,13.733212,,4917,0.063,,
0.080337,655,IPHAS J030422.01+574820.4,Classical,03 04 22.01,57 48 20.41,,,,0,46.09168873,57.80568917,460331919026591000,0.3628,0.602,-1.051,3.15040E+04,14.442451,1.46879E+04,14.93399,2.52298E+04,13.757134,,4894.33,,4.55,10.696
0.041973,656,IPHAS J030423.32+622900.9,Classical,03 04 23.32,62 29 00.89,,,,0,46.09714726,62.4835731,466400261141387000,0.1398,-0.837,0.475,5.40188E+04,13.857004,2.38899E+04,14.405853,4.47855E+04,13.134077,,4795.67,0.4167,,
0.023469,657,HD 237060,Classical,03 04 30.54,59 26 46.67,9.2,B9Ve,,26,46.1272476,59.44630363,461330584822512000,1.5406,-3.685,0.249,4.25507E+06,9.116098,2.60379E+06,9.312375,2.43199E+06,8.797015,,7011.27,1.1263,5.65,69.608
