angDist,#,Be star,Category,RA,DEC,V,Type,vsini,Nb of spectra in BeSS,gaia_id,_RAJ2000_gaia2dis,_DEJ2000_gaia2dis,rest
0.085438,762,MZ Aur,Classical,05 20 33.04,36 37 56.03,8.16,B1.5IVnpe,,147,184056120484504000,80.13764625069,36.63221338509,1005.81783957834
0.134043,763,AN Col,Classical,05 21 16.86,-34 20 42.19,6.065,B2Vnpe,350,26,4823162172200870000,80.32025079485,-34.34501554936,382.23010558081
0.193209,764,V1369 Ori,Classical,05 21 19.31,04 00 43.01,6.52,B5Vpe,215,263,3236979759935820000,80.33043391789,4.01189939762,452.77745869996
0.073446,765,V420 Aur,Classical,05 22 35.23,37 40 33.64,7.45,B0IVpe,,232,184497471323752000,80.64680461028,37.67599346798,1285.06701474239
0.760727,766,[BE74] 570,Classical,05 22 35.78,-70 24 12.38,11.28,Be,,3,4651930549185670000,80.64859757879,-70.40330431483,1611.28480508246
0.083598,767,Cl* NGC 1893 SPOP h,Classical,05 22 43.02,33 25 05.39,13.5,Be,,0,181174403587604000,80.67922228675,33.41816593322,2920.50075971412
0.094358,768,Cl* NGC 1893 CUF 3104,Classical,05 22 46.08,33 24 57.82,13.91,B1.5Ve,,0,181174025630479000,80.69202730830,33.41604817213,2609.17727206752
0.086589,769,HD 280999,Classical,05 23 14.89,37 42 53.70,9.93,Be,,2,184503106320806000,80.81206532943,37.71490156276,1023.75874976567
0.047298,771,eta Ori,Classical,05 24 28.62,-02 23 49.73,3.38,B0.5Ve,170,715,3214077516844980000,81.11923798507,-2.39715256135,2201.83778126072
0.024806,772,25 Ori,Classical,05 24 44.83,01 50 47.20,4.873,B1Vpe,263,447,3222282691086550000,81.18678515643,1.84644671202,258.88699390165
0.059989,773,HD 35347,Classical,05 25 17.83,29 36 53.62,8.93,B1Ve,,9,3445803646848500000,81.32427764632,29.61488308174,1717.08230761454
0.068497,774,HD 35345,Classical,05 25 44.78,35 38 49.92,8.43,B1Vpe,,157,183709705601742000,81.43659755199,35.64718488311,1168.52599280259
0.205136,779,Cl* NGC 2004 MHFBE 118313,Classical,05 26 55.94,-67 11 27.09,15.04,B1IIIe,197,2,4660191287471070000,81.73320972629,-67.19088742262,9151.14601076351
0.114845,780,Cl* NGC 2004 MHFBE 103914,Classical,05 27 15.22,-67 14 10.15,15.03,B1IIIe,368,2,4660189500764570000,81.81348656909,-67.23616969284,8816.38832238185
0.159744,781,Cl* NGC 2004 MHFBE 110827,Classical,05 27 28.58,-67 12 56.81,14.93,B1Ve,195,2,4660190359758060000,81.86917236625,-67.21580848758,9472.56499201264
0.107843,782,Cl* NGC 2004 MHFBE 136844,Classical,05 27 35.24,-67 07 54.43,15.15,B1IIIe,348,1,4660196853749330000,81.89690316741,-67.13179879540,9229.41243448328
0.117103,783,Cl* NGC 2004 MHFBE 55920,Classical,05 27 42.26,-67 23 36.58,16.08,B1Ve,120,2,4658686433989500000,81.92615294687,-67.39351293868,8447.87020485229
0.046848,784,IU Aur,Classical,05 27 52.40,34 46 58.25,8.39,B3Vnne,,66,182856896896621000,81.96833228990,34.78283423707,2347.36360780422
0.17398,786,Cl* NGC 2004 MHFBE 116297,Classical,05 28 06.02,-67 11 47.43,16.14,B1Ve,226,2,4660178844933750000,82.02517785373,-67.19653985410,8170.64124319986
0.134689,788,Cl* NGC 2004 MHFBE 140012,Classical,05 28 13.28,-67 07 20.77,14.94,B1.5IIIe,246,2,4660185411955040000,82.05540362898,-67.12246166366,6493.44755384909
0.15954,791,Cl* NGC 2004 MHFBE 118784,Classical,05 28 27.56,-67 11 28.50,14.79,B1IIIe,388,2,4660184587320840000,82.11492659605,-67.19127562921,9510.53940033427
0.182024,792,Cl* NGC 2004 MHFBE 72704,Classical,05 28 29.43,-67 20 20.10,14.86,B1.5IIIe,108,0,4660176272263600000,82.12272645696,-67.33894873799,9708.04007325341
0.109265,793,Cl* NGC 2004 MHFBE 108272,Classical,05 28 32.13,-67 13 23.68,16.4,B2IVe,226,2,4660178570029240000,82.13392400235,-67.22326813654,7752.17302921322
0.15771,794,Cl* NGC 2004 MHFBE 107877,Classical,05 28 34.26,-67 13 25.90,15.23,B2IIIe,208,0,4660184381162430000,82.14283971364,-67.22388781193,10149.25535210290
0.30047,795,Cl* NGC 2004 MHFBE 107771,Classical,05 28 34.65,-67 13 23.97,16.39,B2.5IIIe,319,2,4660184381162430000,82.14455252783,-67.22337235700,5656.34130342885
0.139966,796,Cl* NGC 2004 MHFBE 155603,Classical,05 28 47.76,-67 04 25.70,14.72,B1IIIe,249,0,4660187164301310000,82.19903011484,-67.07384262295,9936.45610341677
0.057385,797,V1372 Ori,Classical,05 28 48.46,02 09 52.97,7.24,B2Vne,180,61,3223760705295600000,82.20190119360,2.16471776369,370.07288965563
0.136753,798,Cl* NGC 2004 MHFBE 73013,Classical,05 28 55.99,-67 20 14.55,16.16,B1Ve,402,2,4660176989479600000,82.23336957957,-67.33739827636,7111.31010349388
0.066658,799,Cl* NGC 2004 MHFBE 137325,Classical,05 29 07.01,-67 07 49.28,16.3,B5IIIe,252,2,4660185892991390000,82.27922861048,-67.13037231093,7275.52950553114
0.090437,800,Cl* NGC 2004 MHFBE 77796,Classical,05 29 13.61,-67 19 18.70,14.91,B1IIIe,120,2,4660177234336220000,82.30674849071,-67.32188089400,9907.85759173789
0.093306,801,Cl* NGC 2004 MHFBE 66252,Classical,05 29 18.20,-67 21 37.10,16.26,B1Ve,446,0,4660173764002840000,82.32587859230,-67.36032474537,947.97614711292
0.160131,802,Cl* NGC 2004 MHFBE 59721,Classical,05 29 25.67,-67 23 02.40,16.46,B2Ve,196,0,4660173729643020000,82.35700670390,-67.38404040491,8471.80424090270
0.0891,803,Cl* NGC 2004 MHFBE 132205,Classical,05 29 25.87,-67 08 53.93,14.72,B1IIIe,129,2,4660185618113160000,82.35780844465,-67.14833776584,9226.05654244574
0.80477,804,HBHA 3215-16,Classical,05 29 35.71,32 10 27.84,13.6,Be,,0,3448727179548140000,82.39900282136,32.17426572551,698.62618571095
0.116808,805,Cl* NGC 2004 MHFBE 85028,Classical,05 29 45.00,-67 17 50.50,16.07,B1.5IVe,269,0,4660180051835580000,82.43756749790,-67.29738045393,7376.12564148667
0.133077,806,Cl* NGC 2004 KWBBE 874,Classical,05 29 55.85,-67 19 14.26,17.56,B2Ve,262,2,4660174103261580000,82.48278482737,-67.32065006147,4319.82465760388
0.168628,807,Cl* NGC 2004 KWBBE 276,Classical,05 29 59.36,-67 14 46.48,15.79,B2IIIe,246,2,4660180670310920000,82.49737378977,-67.24628859463,7097.06949106215
0.089136,808,Cl* NGC 2004 MHFBE 138610,Classical,05 30 00.33,-67 07 44.02,14.82,B1IVe,171,2,4660182972413420000,82.50143162717,-67.12890578778,8809.67586534664
0.07164,809,Cl* NGC 2004 MHFBE 132079,Classical,05 30 05.50,-67 08 53.45,16.24,B1Ve,318,2,4660182933714530000,82.52292675554,-67.14820006618,2407.85201800935
0.078214,810,Cl* NGC 2004 KWBBE 287,Classical,05 30 08.07,-67 14 36.25,15.83,B2IIIe,221,2,4660180704670690000,82.53364656331,-67.24342283899,6074.46065075506
0.262327,811,Cl* NGC 2004 MHFBE 55075,Classical,05 30 15.66,-67 23 54.60,16.01,B2IVe,266,0,4660172733210650000,82.56541042124,-67.39853884282,6196.04163072836
0.148858,812,Cl* NGC 2004 KWBBE 993,Classical,05 30 18.58,-67 18 51.61,17.38,B2.5V,33,0,4660179295921440000,82.57749849802,-67.31436282653,4205.10524877029
0.573012,813,Cl* NGC 2004 KWBBE 554,Classical,05 30 19.79,-67 17 05.02,16.74,B2.5Ve,47,0,4660179708211440000,82.58237970009,-67.28488402466,4169.39498491202
0.849575,813,Cl* NGC 2004 KWBBE 554,Classical,05 30 19.79,-67 17 05.02,16.74,B2.5Ve,47,0,4660179742598040000,82.58267172137,-67.28450663776,2880.24503951893
0.12196,815,Cl* NGC 2004 KWBBE 152,Classical,05 30 24.39,-67 14 55.49,15.58,B2IIIe,379,2,4660181353166450000,82.60166587423,-67.24877718604,9530.78306552660
0.091874,816,Cl* NGC 2004 KWBBE 579,Classical,05 30 27.61,-67 13 00.21,16.53,B2IIIe,310,2,4660181524965180000,82.61507832615,-67.21674620766,6939.49636084104
0.14901,817,Cl* NGC 2004 KWBBE 1055,Classical,05 30 29.27,-67 17 01.65,17.41,B2IVe,419,2,4660179536439640000,82.62200570958,-67.28382879561,3960.38464570004
0.144207,818,Cl* NGC 2004 ROB C5,Classical,05 30 31.98,-67 16 40.26,16.21,B1.5IIIe,274,2,4660179639519040000,82.63329106298,-67.27788678359,7094.95412815008
0.262592,819,Cl* NGC 2004 MHFBE 101350,Classical,05 30 34.64,-67 14 45.30,15.304,B1IVe,224,0,4660181181367760000,82.64441295440,-67.24598278938,9335.29677976412
0.121301,820,Cl* NGC 2004 MHFBE 119521,Classical,05 30 35.25,-67 11 19.10,16.3,B1IIIe,321,2,4660181941621410000,82.64694707284,-67.18865771839,6432.38162555092
0.538365,821,[MLD95] LMC 1-702,Classical,05 30 35.32,-71 01 57.11,14.93,B1Ve,,0,4651835720643980000,82.64671482272,-71.03250235898,7003.80834381900
0.135384,822,Cl* NGC 2004 KWBBE 622,Classical,05 30 36.22,-67 13 27.70,16.89,B3IIIe,299,2,4660181323119490000,82.65101231603,-67.22435453947,5295.78672042720
0.423548,823,Cl* NGC 2004 ROB B10,Classical,05 30 36.34,-67 16 51.00,15.55,B2IIIe,270,0,4660179639518880000,82.65141693337,-67.28095098543,7816.85238541203
0.129809,824,Cl* NGC 2004 KWBBE 624,Classical,05 30 37.04,-67 21 02.62,16.73,B2IIIe,343,2,4660178913621110000,82.65442076153,-67.35074068773,4881.65580453721
0.107722,825,Cl* NGC 2004 KWBBE 1108,Classical,05 30 37.24,-67 11 29.31,17.64,B2Ve,316,2,4660181735463000000,82.65523452520,-67.19148926139,4554.52960587437
0.42087,826,Cl* NGC 2004 ROB C16,Classical,05 30 37.69,-67 17 39.50,14.88,B2IIIe,185,0,4660179536439670000,82.65728853778,-67.29437328349,9004.03465342504
0.239977,827,Cl* NGC 2004 ROB C2,Classical,05 30 38.63,-67 16 23.00,16.04,B1.5Ve,309,0,4660179673878790000,82.66105845843,-67.27310984429,6649.79929234220
0.135136,828,Cl* NGC 2004 KWBBE 344,Classical,05 30 38.86,-67 14 21.13,15.89,B2IVe,216,2,4660181288786390000,82.66196947584,-67.23923426846,7397.66255566265
0.261254,829,Cl* NGC 2004 ROB B3,Classical,05 30 39.58,-67 16 49.52,15.27,B0IIIe,491,2,4660179673878670000,82.66510426303,-67.28042634044,6817.77280909694
0.124768,830,Cl* NGC 2004 KWBBE 347,Classical,05 30 39.90,-67 12 21.01,16.04,B2IIIe,334,2,4660181735463010000,82.66632726613,-67.20585357772,8072.83371283861
0.521971,831,Cl* NGC 2004 BBBC 451,Classical,05 30 44.28,-67 17 22.71,14.44,B2IIIe,201,2,4660179570799480000,82.68483176189,-67.28970961594,7877.66853342725
0.187786,832,Cl* NGC 2004 KWBBE 44,Classical,05 30 45.05,-67 14 26.13,13.7,B2IIIe,111,2,4660181220066940000,82.68782542498,-67.24061753222,1362.47978391234
0.965634,833,Cl* NGC 2004 KWBBE 1169,Classical,05 30 45.16,-67 17 18.30,16.62,B6IIIe,283,0,4660179605132680000,82.68830838671,-67.28867925806,4509.17514037126
0.324064,834,Cl* NGC 2004 KWBBE 1175,Classical,05 30 46.96,-67 17 39.30,17.75,B2Ve,345,0,4660179570772980000,82.69580825324,-67.29432152872,4718.74936963185
0.326906,835,Cl* NGC 2004 KWBBE 374,Classical,05 30 47.80,-67 11 36.43,16.37,B2Ve,337,2,4660181769796320000,82.69939539600,-67.19347240682,4424.34841566997
0.682958,835,Cl* NGC 2004 KWBBE 374,Classical,05 30 47.80,-67 11 36.43,16.37,B2Ve,337,2,4660181769822770000,82.69867727820,-67.19345503554,3611.47893533596
0.157865,836,2MASS J05304789-7107550,Classical,05 30 47.88,-71 07 55.20,14.22,O7.5Ve,,0,4651833276775200000,82.69963093798,-71.13201139912,3801.53078576181
0.454391,838,Cl* NGC 2004 KWBBE 203,Classical,05 30 48.70,-67 16 49.31,15.35,B1IIIe,256,2,4660179605159240000,82.70319232591,-67.28043168649,7580.58818308296
0.316812,839,Cl* NGC 2004 KWBBE 1196,Classical,05 30 50.89,-67 18 08.51,17.56,B3IVe,359,2,4660132631053820000,82.71221687535,-67.30242022583,5724.29604413923
0.611686,843,[MLD95] LMC 1-504,Classical,05 31 19.01,-71 04 38.89,14.413,O7Ve,,0,4651834518053030000,82.82869960023,-71.07751010303,2079.40284131240
0.232797,844,[MLD95] LMC 1-546,Classical,05 31 23.83,-71 04 12.79,13.88,O6Ve,,0,4651834616925480000,82.84912897368,-71.07018208105,7790.76141957387
0.095287,845,V1374 Ori,Classical,05 31 41.03,09 13 33.56,7.51,B8e,,119,3337843940146640000,82.92097958521,9.22597274709,921.78109061914
0.128093,846,[L72] LH 72-39,Classical,05 32 09.87,-66 26 08.59,14.959,B0.5Ve,,0,4660299138349530000,83.04120946118,-66.43573066522,7518.88883987102
0.692196,847,[O96] D226-22,Classical,05 32 10.31,-68 39 05.62,16.334,B0Ve,,0,4658460827955670000,83.04277445498,-68.65138086272,7068.42286659596
0.142178,848,HD 36408,Classical,05 32 14.14,17 03 29.25,6.06,B7IIIe,300,94,3397264537809120000,83.05890401586,17.05808740358,432.70420168130
0.046985,850,[L72] LH 72-10,Classical,05 32 33.63,-66 27 10.69,15.05,O8Ve,,0,4660298902170940000,83.14015467411,-66.45296398535,6292.11574636634
0.018013,851,120 Tau,Classical,05 33 31.63,18 32 24.83,5.667,B2IVe,265,189,3397813537708150000,83.38179689558,18.54022987807,437.01659581930
0.049676,852,BD+35 1169,Classical,05 34 21.70,35 48 48.93,9.35,B1Vpe,,2,183209526593521000,83.59040464239,35.81358190272,1657.24702514168
0.07822,853,HD 244894,Classical,05 34 36.63,27 35 33.58,10.13,B1IIIpe,,3,3442131037493950000,83.65260073187,27.59265802897,1973.65323253961
0.061624,854,V1371 Tau,Classical,05 34 39.10,28 03 03.77,8.16,B0e,190,36,3442722162432550000,83.66291504685,28.05103016413,1708.78537216716
0.462343,855,RX J0535.0-6700,Classical,05 35 05.90,-67 00 15.84,14.873,B0Ve,,0,4660245713290390000,83.77490768088,-67.00437905824,8511.60865169155
0.204538,856,V1230 Ori,Classical,05 35 20.71,-05 21 44.39,9.736,B8IVve,,2,3017365643879090000,83.83634838382,-5.36232428416,429.79520850950
0.041498,857,43 Ori,Classical,05 35 22.90,-05 24 57.82,5.08,O9.5Vpe,183,291,3017360936587000000,83.84542607272,-5.41605438861,453.82009313779
0.180612,858,RX J0535.6-6651,Classical,05 35 41.18,-66 51 52.42,13.8,BIIIe,,0,4660251245166970000,83.92165463840,-66.86451949240,2630.26949023687
0.105417,859,HD 37115,Classical,05 35 54.08,-05 37 42.33,7.16,B6Ve,,78,3017342485415380000,83.97534388282,-5.62839766435,357.84615940825
0.770378,859,HD 37115,Classical,05 35 54.08,-05 37 42.33,7.16,B6Ve,,78,3017342485409170000,83.97538239878,-5.62863334869,158.11371304719
0.852296,860,[O96] D243-12,Classical,05 35 54.16,-66 03 30.10,14.551,O8Ve,,0,4660676790550620000,83.97599809801,-66.05816627646,9160.57606913516
0.032911,862,HD 37149,Classical,05 36 17.83,-01 38 07.18,8.02,B8Ve,,37,3217359455974990000,84.07429933072,-1.63533276620,415.80324820772
0.087088,863,HD 245310,Classical,05 36 23.01,21 11 11.45,8.96,B2IIInnpe,,37,3402964612247300000,84.09589765089,21.18650209229,2448.82256503519
0.115547,864,HD 37974,Classical,05 36 25.87,-69 22 55.88,10.959,Be,,5,4657658356271360000,84.10774419986,-69.38216148826,10539.23186822710
0.205007,865,29 Dor,Classical,05 36 54.98,-66 33 37.03,6.281,B9.5Ve,,4,4660284883361750000,84.22901326691,-66.56023645136,222.13293753250
0.084158,866,V1162 Tau,Classical,05 37 38.20,23 08 50.84,8.96,B5ne,,29,3404293921804490000,84.40914981867,23.14743804831,960.92625016649
0.093393,868,HD 245493,Classical,05 37 50.94,33 58 02.05,8.44,B2Vpe,,35,3449328509329750000,84.46227129077,33.96721710539,1207.12695032497
0.10584,869,HD 37330,Classical,05 37 53.45,00 58 06.99,7.38,B6Ve,,60,3222447922772610000,84.47273645900,0.96859975823,263.06363732791
0.752275,871,[GC2000] Be17,Classical,05 38 15.50,-69 03 56.16,,Be,,0,4657686565620140000,84.56456250313,-69.06539116729,1795.31716599451
0.776521,874,[GC2000] Be13,Classical,05 38 15.70,-69 03 52.92,,Be,,0,4657686565599370000,84.56552990585,-69.06491187119,3679.77072477429
0.781699,874,[GC2000] Be13,Classical,05 38 15.70,-69 03 52.92,,Be,,0,4657686565620130000,84.56504116800,-69.06452927430,3875.09101291989
0.731988,877,[GC2000] Be19,Classical,05 38 16.30,-69 03 56.88,,Be,,0,4657686565620130000,84.56759208599,-69.06563298589,643.25895734818
0.677798,880,[GC2000] Be7,Classical,05 38 16.80,-69 03 56.16,,Be,,0,4657686359461700000,84.57019732955,-69.06542542273,2593.51999149246
0.894971,880,[GC2000] Be7,Classical,05 38 16.80,-69 03 56.16,,Be,,0,4657686359461700000,84.57015065342,-69.06584270559,5409.73492145742
0.050195,887,[GC2000] Be14,Classical,05 38 18.70,-69 04 03.00,,Be,,0,4657686359461710000,84.57789621744,-69.06748812419,2999.82319915212
0.497464,889,[GC2000] Be3,Classical,05 38 18.79,-69 03 59.04,,B4IIe,,0,4657686359440940000,84.57790492038,-69.06639877174,4478.99468845494
0.694018,889,[GC2000] Be3,Classical,05 38 18.79,-69 03 59.04,,B4IIe,,0,4657686359440940000,84.57855940688,-69.06656737527,4064.87994716781
0.589326,890,[BE74] 415,Classical,05 38 24.30,-69 29 13.09,12.96,Be,,1,4657644470597070000,84.60086157670,-69.48706039470,11378.89898918460
0.112535,891,EM* StHA 50,Classical,05 38 34.45,-02 28 47.60,11.28,Be,,0,3216491425904130000,84.64351330439,-2.47990208939,2009.92978802998
0.068196,892,V725 Tau,Classical,05 38 54.57,26 18 56.83,9.19,O9.7IIe,,11,3441207615229810000,84.72739258157,26.31577559955,2126.25814721101
0.10465,894,V1163 Tau,Classical,05 38 58.01,28 27 36.49,8.41,B1Vne,,34,3442653713538990000,84.74173570462,28.46011980218,1782.78982282151
0.067639,895,ome Ori,Classical,05 39 11.15,04 07 17.28,4.57,B2IIIe,155,3200,3224479171721210000,84.79643993583,4.12147070288,319.95153847489
0.140996,896,HD 37352,Classical,05 39 15.15,30 09 02.01,7.69,B8e,270,98,3444508731388350000,84.81307990213,30.15055469949,323.16757960495
0.359217,897,alf Col,Classical,05 39 38.94,-34 04 26.79,2.6,B9Ve,180,20,2900546759661730000,84.91226326365,-34.07420750909,142.70232592900
0.101618,898,HD 37541,Classical,05 40 03.45,17 40 35.62,8.63,B5e,140,27,3397545188153500000,85.01435724760,17.67653851267,719.84646364567
0.694582,899,[MLD95] LMC 2-8,Classical,05 41 29.36,-68 09 53.89,16.063,B0.5Ve,,0,4659328067737580000,85.37285149724,-68.16496032025,5951.26149799811
0.110827,900,HD 37971,Classical,05 41 41.51,-16 43 32.99,6.203,B4.5IIIe,0,261,2971037824509800000,85.42294306103,-16.72580346655,450.22557333632
0.116957,903,V434 Aur,Classical,05 42 19.87,43 03 34.53,7.25,B3Vne,,103,196027701871612000,85.58276503431,43.05956565078,749.55608966076
0.026777,904,HD 246537,Classical,05 42 40.50,26 20 43.13,9.48,Be,,2,3441337946012890000,85.66874186576,26.34531240896,718.33486467621
0.10292,906,BD+37 1292,Classical,05 42 50.38,37 59 02.76,9.23,B3Vpe,,1,189797392248431000,85.70994770107,37.98408520131,1110.26421176250
0.254327,909,V731 Tau,Classical,05 43 19.50,23 12 15.74,6.227,B2.5Ve,160,202,3403593773415110000,85.83128953381,23.20431163640,302.90765575971
0.407261,911,[O96] D301NW-14,Classical,05 43 23.88,-67 47 48.70,15.553,B2.2Ve,,0,4659321470665910000,85.84968133347,-67.79677109805,6906.41135657999
0.026786,912,V1165 Tau,Classical,05 43 39.06,25 26 22.36,6.82,B1Vpe,,252,3428895833776680000,85.91274718433,25.43953745197,687.60454093847
0.209114,914,AX J0544.1-7100,Classical,05 44 05.18,-71 00 50.62,15.235,Be,,0,4657045928301190000,86.02170771920,-71.01410278299,8491.33025293848
0.093912,917,HD 246878,Classical,05 44 27.72,27 13 47.66,9.37,B0.5Vpe,,2,3441532692715130000,86.11552570493,27.22989298146,1383.13806453725
0.060423,918,HD 38191,Classical,05 44 56.24,21 27 38.47,8.6,B1Vne,,7,3403084489075790000,86.23431725716,21.46067850461,1679.06305207679
0.152718,919,HD 247525,Classical,05 47 23.91,26 23 46.51,10.79,B5e,,2,3429422602924560000,86.84966947079,26.39623818902,1529.25241694020
0.097027,920,HD 38856,Classical,05 48 45.97,00 43 32.04,7.25,B5Ve,179,106,3219618436972960000,87.19151516059,0.72557155982,388.17353795602
0.036174,921,V438 Aur,Classical,05 48 53.65,29 08 10.02,8.05,B3pshe,,13,3443454127939510000,87.22353598947,29.13610792722,1191.19090218123
0.107914,922,HD 39018,Classical,05 50 32.28,18 01 34.90,7.72,B9e,190,55,3398179640722450000,87.63449411258,18.02633166229,344.50982349286
0.080084,923,HD 248390,Classical,05 51 44.98,26 25 39.45,9.93,B5e,,2,3429204251084840000,87.93742735801,26.42760492015,1044.77288164952
0.106688,924,V593 Tau,Classical,05 53 06.09,26 26 43.46,8.13,B3Ve,,37,3430690996965020000,88.27538166042,26.44537652620,890.63810143413
0.031495,925,HD 39557,Classical,05 53 27.14,00 46 45.16,9.07,B5IIIe,,2,3218907877583990000,88.36309181411,0.77920896016,525.49216204672
0.052527,926,V1167 Tau,Classical,05 53 31.10,25 44 32.07,8.48,B1Vnne,,6,3428356218382680000,88.37958828675,25.74222777489,1258.46811579988
0.048169,927,HD 39478,Classical,05 53 59.85,26 25 21.11,8.25,B2Ve,,25,3430648287810200000,88.49936845357,26.42251852793,1014.90901203492
0.110837,928,HD 249179,Classical,05 55 55.05,28 47 06.38,10,B5ne,,2,3431561565357220000,88.97933995777,28.78510771784,2408.19913178263
0.04128,929,HD 40193,Classical,05 56 22.48,-22 39 00.07,9.19,B8Vne,,1,2917256037872930000,89.09367762833,-22.65002484342,834.67522062850
