angDist,angDist,#,Be star,Category,RA,DEC,V,Type,vsini,Nb of spectra in BeSS,ra,dec,main_type,source_id,duplicated_source,a_g_val,id,RA_ICRS,DE_ICRS,rest,b_rest,B_rest,rlen,ResFlag,ModFlag
0.094469,5.8E-5,2049,HD 333226,Classical,20 00 33.37,30 22 53.22,10.26,B1Ve,,2,300.1390257,30.38146704,Be*,2.03026994E18,0,,2030265576700556544,300.13901140684,30.38144387583,3919.666608913260000,3485.438489601940000,4470.530228106370000,1469.845331540590,1,1
0.073110,1.53E-4,2050,V2103 Cyg,Classical,20 02 01.30,29 35 09.18,9.13,B8Ve,,34,300.5054331,29.58588055,Be*,2.03014995E18,1,0.5002,2030149303338544768,300.50542831444,29.58586067276,828.077446575098000,804.483646413807000,853.070279260796000,1347.975021980980,1,1
0.107866,1.8E-5,2052,HD 190150,Classical,20 02 46.43,21 51 15.93,8.29,B9e,300,62,300.6934507,21.85442417,Be*,1.82695003E18,1,0.4198,1826951544369716480,300.69347759688,21.85440759955,542.415574149721000,527.735487145140000,557.920212633632000,1401.913344151110,1,1
0.090374,8.3E-5,2053,HD 333452,Classical,20 03 11.02,28 42 20.44,9.49,B0IIInpe,,2,300.7958991,28.70567706,Be*,2.02919997E18,1,,2029204341796387072,300.79588513339,28.70565514796,2014.232826400760000,1908.351250176690000,2132.274878442630000,1261.404176620390,1,1
0.089690,1.3E-5,2054,V1362 Cyg,Classical,20 03 41.60,36 25 32.16,8.18,B5IIne,,199,300.9233208,36.42559838,Be*,2.05992005E18,0,0.6457,2059915969321204736,300.92331952129,36.42557348749,1015.332372654570000,972.613644077301000,1061.901343553760000,1916.885730905380,1,1
0.069374,6.5E-5,2055,HD 339483,Classical,20 04 00.75,26 16 16.76,8.98,B1IIIe,,55,301.0031115,26.27132131,Be*,1.83508999E18,1,1.6407,1835090546074430336,301.00310284014,26.27130367341,1238.958022021290000,1194.571789539450000,1286.702940990330000,1205.254913137400,1,1
0.078214,2.3E-5,2058,HD 190944,Classical,20 05 25.66,46 40 18.55,8.36,B1.5Vne,,81,301.3569267,46.67181782,Be*,2.08272997E18,0,,2082731419682510208,301.35690538115,46.67180175648,1944.696962036090000,1812.391654760150000,2097.366048083660000,1732.868564575080,1,1
0.111368,6.6E-5,2059,HD 190864,Classical,20 05 39.80,35 36 27.99,7.79,O7IIIe,100,175,301.4158429,35.60777479,Em*,2.05906999E18,0,0.7495,2059070135632404992,301.41582662685,35.60774682623,1936.405899659030000,1827.292855291510000,2059.082966929210000,1751.396978994240,1,1
0.112412,1.03E-4,2060,HD 227611,Classical,20 05 45.15,35 54 02.99,8.8,B0IIpe,,36,301.4381135,35.90083147,Be*,2.05910999E18,1,,2059112879149465600,301.43809679738,35.90080332773,1960.972964929540000,1849.007319371250000,2087.064449930190000,1762.322532729930,1,1
0.061592,6.7E-5,2061,Cl* NGC 6871 BP 1,Classical,20 06 47.47,35 41 47.18,16.0,Be,,0,301.6978023,35.69645533,Star,2.05905007E18,0,,2059047973599907072,301.69779110011,35.69644083914,7633.211160235860000,5933.957318854330000,10176.972450083600000,1689.188544061700,1,1
0.102973,6.6E-5,2062,V425 Cyg,Classical,20 08 04.56,36 07 26.00,10.6,B2npe,,108,302.0190039,36.12390074,Be*,2.05920001E18,1,,2059201183675241472,302.01898787714,36.12387523195,1814.525765255230000,1735.711907242840000,1900.684956568040000,1632.991351147430,1,1
0.029988,8.1E-5,2063,HD 191378,Classical,20 08 08.42,37 00 25.39,8.99,A5e,,60,302.0350848,37.00704921,Be*,2.06000994E18,1,0.6723,2060013615360052352,302.03507833150,37.00704267499,873.217835689911000,847.253695986257000,900.792959890128000,1655.025257714870,1,1
0.244889,1.5E-5,2064,28 Cyg,Classical,20 09 25.62,36 50 22.64,4.929,B2.5Ve,300,2950,302.3567462,36.83961004,Be*,2.05925993E18,0,,2059262344012317312,302.35676087135,36.83967704360,188.475912356236000,180.720625182952000,196.913993592090000,1574.490389835430,1,1
0.149066,1.44E-4,2065,V372 Sge,Classical,20 09 39.59,21 04 43.62,8.34,B0.5IIIe,,26,302.4149769,21.07878709,PulsV*bCep,1.82959999E18,0,0.1103,1829602265064012928,302.41496489429,21.07874722699,2744.138661127380000,2402.734488172010000,3192.755854600980000,1426.982050110230,1,1
0.048838,1.22E-4,2066,HD 228041,Classical,20 09 58.42,35 29 45.78,9.04,B0.5Ve,,32,302.4934162,35.49604993,Be*,2.05884006E18,0,1.457,2058842807280883584,302.49340861567,35.49603785055,1968.847593751950000,1830.013165522060000,2129.923475991750000,1503.214256673500,1,1
0.052182,1.23E-4,2067,HD 228104,Classical,20 10 38.44,35 52 28.02,9.06,B1IVpe,,5,302.6601758,35.87445047,Be*,2.05895001E18,1,1.05,2058950628143309312,302.66016951097,35.87443690029,1870.848978118390000,1771.909334326300000,1981.240901764190000,1482.054343618020,1,1
0.088775,4.8E-5,2069,HD 228256,Classical,20 11 54.37,40 00 29.63,10.02,Bpe,,4,302.9765371,40.00822907,Em*,2.0624E18,1,,2062398391672763392,302.97652363455,40.00820667086,2330.535302734840000,2176.406938083720000,2507.567532580670000,1452.236851918870,1,1
0.160709,1.1E-5,2070,20 Vul,Classical,20 12 00.70,26 28 43.70,5.903,B7Ve,245,214,303.002924,26.47880526,Be*,1.83564002E18,0,0.1855,1835635732042737408,303.00294370336,26.47876425009,355.089887177151000,346.095408588549000,364.555514070301000,1150.373391780850,1,1
0.032198,1.06E-4,2071,HD 192445,Classical,20 13 32.99,36 19 42.17,7.23,B0.5IIIe,,561,303.387457,36.32838271,Be*,2.06047998E18,1,0.393,2060475070965151104,303.38746596472,36.32837743438,636.414341125167000,618.357428188944000,655.537352953784000,1347.035112881180,1,1
0.087072,9.7E-5,2072,HD 331976,Classical,20 13 41.53,32 33 12.71,9.94,B0pe,,2,303.4229445,32.55337313,Be*,2.05493995E18,0,,2054944282643817600,303.42293235192,32.55335121788,2192.834900230000000,2051.114304859700000,2355.052653824630000,1229.414571634670,1,1
0.110284,5.5E-5,2073,HD 228438,Classical,20 13 50.28,36 37 22.53,8.37,B0.5IIIe,,50,303.4595186,36.62293153,Be*,2.06050005E18,0,,2060497129916833024,303.45950307890,36.62290354260,2345.481027341440000,2171.777710056050000,2548.538925400860000,1336.228968528920,1,1
0.098869,9.9E-5,2074,BD+36 3956B,Classical,20 14 40.15,36 38 47.49,10.5,O9e,,1,303.6673247,36.64653037,Be*,2.06050994E18,1,1.5488,2060508537351659008,303.66730998168,36.64650557476,1920.423049601870000,1830.723254071690000,2019.169777253520000,1297.699364630840,1,1
0.100816,1.17E-4,2075,HD 228535,Classical,20 14 55.34,36 51 12.83,10.43,B2IVe,,4,303.730549,36.85356299,Be*,2.06053001E18,1,,2060529153194842880,303.73052921212,36.85353989156,2274.380703675170000,2146.062578682130000,2418.631890849610000,1286.842374204500,1,1
0.144979,0.031992,2076,QR Vul,Classical,20 15 15.90,25 35 31.05,4.759,B3Ve,275,6881,303.8162309,25.59195969,Be*,1.83533999E18,1,,1835335977682835200,303.81626768246,25.59193685746,127.366559117599000,118.805871142786000,137.234302488176000,1187.859134901620,1,1
0.093320,5.3E-5,2077,HD 228658,Classical,20 16 08.56,37 33 23.06,10.24,B0.5Ve,,3,304.0356451,37.55640433,Be*,2.06083004E18,0,1.3737,2060830969133386368,304.03563063138,37.55638108341,2310.293542950220000,2172.579700880700000,2466.183253699370000,1231.009859827620,1,1
0.167029,9.4E-5,2078,V2113 Cyg,Classical,20 16 48.18,32 22 47.39,7.16,B1Vnnpe,,399,304.2007582,32.37983174,Be*,2.05451004E18,0,,2054507883909633792,304.20072943771,32.37979220954,886.845523721475000,851.992167543010000,924.614485886353000,1163.096607422690,1,1
0.077054,1.25E-4,2079,EM* VES 195,Classical,20 17 03.89,42 06 07.54,11.98,O9Ve,,1,304.2661842,42.10206616,Em*,2.06868E18,0,,2068683401985995648,304.26616316861,42.10205150959,1684.176131892820000,1613.852377018830000,1760.775644992950000,1270.024830266870,1,1
0.178128,9.2E-5,2080,LZ Del,Classical,20 17 09.78,15 52 21.61,7.47,B9e,,130,304.2907324,15.87266799,Be*,1.80845006E18,1,0.3158,1808447386454770304,304.29070809218,15.87262438265,384.754606557648000,379.748461925925000,389.892080353584000,1238.616565496330,1,1
0.073124,7.7E-5,2081,HD 193182,Classical,20 17 25.18,39 35 36.74,6.554,Ape,200,257,304.3549045,39.59353977,Be*,2.06222999E18,0,0.266,2062231128459859328,304.35493043188,39.59354341366,371.473107606512000,365.477626194306000,377.664934861453000,1175.638806464430,1,1
0.086013,7.0E-6,2082,EM* AS 396,Classical,20 17 30.19,38 05 56.46,10.89,B2.5IVe,,1,304.3758179,38.09899618,Em*,2.06125005E18,0,,2061246172212227712,304.37580044056,38.09897663335,2456.932322019800000,2283.340558781810000,2658.254577774060000,1169.606390200090,1,1
0.093762,1.11E-4,2083,HD 228860,Classical,20 18 51.55,36 57 40.94,9.72,B0.5IVe,,2,304.7148037,36.96137013,Be*,2.06058004E18,0,,2060577664826006400,304.71478936457,36.96134673918,1883.766423102390000,1762.376364920390000,2022.665346615440000,1126.553309724430,1,1
0.124731,1.29E-4,2084,HD 193516,Classical,20 19 07.50,37 46 09.83,8.6,B2IIIe,,6,304.7812744,37.76939133,Be*,2.06104004E18,1,1.6112,2061037024473997824,304.78125307101,37.76936106132,1405.572244378930000,1336.983816773640000,1481.423348321450000,1107.673906471600,1,1
0.025770,1.25E-4,2085,HD 355402,Classical,20 19 21.44,14 54 51.35,10.87,Be,,2,304.8393404,14.91429159,Em*,1.80530999E18,0,0.3895,1805313503435293952,304.83933419162,14.91428768470,2036.141095392870000,1820.422843483040000,2307.564916688280000,1149.713618435820,1,1
0.063575,8.5E-5,2086,HD 194057,Classical,20 21 40.32,44 48 51.25,7.52,B1IIe,,747,305.4180179,44.81423167,Em*,2.08139998E18,0,,2081396337686306816,305.41799672000,44.81422239010,1701.021591992210000,1599.182343893400000,1816.404930228780000,1355.620217139420,1,1
0.089374,1.45E-4,2087,25 Vul,Classical,20 22 03.43,24 26 45.96,5.519,B8IIIne,160,262,305.5142948,24.44609796,Be*,1.83204998E18,1,0.2707,1832052423642038912,305.51429770398,24.44607327493,356.047819584852000,337.622552106438000,376.561570648424000,1257.635940559390,1,1
0.076739,1.6E-5,2088,Cl* NGC 6913 KJ 50,Classical,20 22 34.94,38 24 45.50,13.28,A0IVe,,0,305.6455815,38.41260082,Star,2.06113007E18,0,,2061126222352121984,305.64557085065,38.41258120460,1698.581659679330000,1655.051271233700000,1744.418089271640000,984.754213955320,1,1
0.104075,2.8E-5,2089,HD 229171,Classical,20 23 02.88,38 27 20.85,9.38,B0.5IIIne,,2,305.7619907,38.45579001,PulsV*bCep,2.06113007E18,0,,2061131715608660736,305.76197240408,38.45576490025,1617.668417596730000,1549.930743439310000,1691.465382042960000,970.651433445453,1,1
0.081969,1.9E-5,2090,V2119 Cyg,Classical,20 23 44.37,37 28 35.21,5.859,B2Vne,315,246,305.9348716,37.47644646,Be*,2.05797997E18,0,0.0445,2057982375009189632,305.93490022371,37.47644801877,373.025200271801000,362.130509053804000,384.583233202865000,969.962439661972,1,1
0.103721,1.01E-4,2091,V1322 Cyg,Classical,20 23 45.96,38 30 03.12,9.22,Be,,3,305.9415081,38.50087529,Be*,2.06113007E18,1,,2061130757837456000,305.94148871578,38.50085079580,1460.790032291850000,1409.682664236740000,1515.664790632210000,950.099957093044,1,1
0.123942,3.2E-5,2092,Cl* NGC 6913 SAND 151,Classical,20 24 02.26,38 39 38.09,12.57,B5e,,1,306.009429,38.6605827,Em*,2.06116003E18,0,1.0453,2061158279988516224,306.00941221003,38.66055086576,1453.876213614450000,1399.724982352720000,1512.296624758400000,940.957070539640,1,1
0.099184,1.2E-4,2093,BD+41 3731,Classical or Herbig,20 24 15.72,42 18 01.37,9.84,B3ne,,204,306.0654831,42.3003839,Ae*,2.06890994E18,0,0.616,2068912826260341248,306.06546840467,42.30035858335,985.420090739303000,951.877651571932000,1021.365370440030000,1028.849142131960,1,1
0.146031,2.8E-5,2094,HD 194244,Classical,20 24 37.50,01 04 06.26,6.144,B9IIIe,233,191,306.1562424,1.06840353,V*,4.23088996E18,0,0.3707,4230890992445915008,306.15627609102,1.06842613003,243.540178473117000,238.842318171694000,248.423115090198000,1104.256478117140,1,1
0.116410,1.05E-4,2095,V2120 Cyg,Classical,20 25 32.81,54 41 03.12,7.36,B2Ve,,36,306.3867158,54.68420167,Be*,2.18507994E18,0,0.4037,2185075095866220928,306.38668755769,54.68417375817,921.339547132074000,863.359830664243000,987.503599338772000,1506.168285794620,1,1
0.054938,6.1E-5,2096,HD 194779,Classical,20 25 55.08,41 20 11.72,7.8,B3IIe,,487,306.479488,41.3365894,Em*,2.06770006E18,1,,2067699824413986560,306.47948532352,41.33657427233,1410.683068628270000,1338.265641716480000,1491.204129223800000,928.708260527527,1,1
0.098529,4.8E-5,2097,BD+38 4093,Classical,20 27 10.21,38 54 01.63,10.78,Be,,2,306.7925529,38.90043394,Em*,2.06416005E18,0,,2064158705477895296,306.79253965218,38.90040858694,1717.304251663560000,1643.638511282340000,1797.729857682880000,865.254549902494,1,1
0.071344,5.9E-5,2098,BD+46 2948,Classical,20 29 20.18,46 39 59.02,10.18,B1Vnne,,3,307.3340918,46.66639657,Be*,2.07147001E18,0,,2071470359021172352,307.33408189654,46.66637795398,1829.329201559370000,1713.048403458150000,1962.157267191790000,1431.572423502950,1,1
0.124242,2.9E-5,2099,HD 195554,Classical,20 29 27.11,56 04 05.48,5.889,B9Vne,250,110,307.362974,56.06818326,**,2.18691997E18,0,,2186922756433246592,307.36300044007,56.06821445671,258.998589348333000,251.628528501570000,266.805251092978000,1408.212837191290,1,1
0.164931,4.9E-5,2100,HD 195407,Classical,20 29 47.76,36 58 49.37,7.8,B0IVpe,310,115,307.4490157,36.98037976,Be*,2.05776006E18,0,1.2013,2057763847071953792,307.44899204858,36.98033802308,1204.051073421010000,1161.962259368990000,1249.240355306110000,881.452803409352,1,1
0.221166,4.6E-5,2102,V2123 Cyg,Classical,20 33 05.11,31 39 25.31,7.82,B1.5Ve,,79,308.2713065,31.65703041,Be*,1.86261998E18,1,,1862624791128559872,308.27128271347,31.65697240731,974.322341175538000,944.026017851125000,1006.589425001180000,1153.984427007150,1,1
0.121844,1.1E-4,2104,BD+36 4145,Classical,20 36 18.21,37 25 02.82,8.96,O9Ve,,31,309.0758596,37.41744837,Em*,2.06300006E18,0,,2062998828092126208,309.07584485146,37.41741661624,1354.297743195660000,1302.395499227560000,1410.418873467840000,825.749875571664,1,1
0.096846,4.1E-5,2105,BD+47 3148,Classical,20 37 14.63,47 42 26.13,10.4,B5e,,3,309.3109493,47.70725234,Em*,2.16765996E18,0,1.1877,2167658964816975616,309.31093067242,47.70722853712,1889.634148849970000,1786.683889881750000,2004.899828120330000,1437.051863240100,1,1
0.087790,1.33E-4,2106,W Del,Classical,20 37 40.09,18 17 03.78,9.81,A0Ve,30,2,309.4170242,18.28437578,EB*Algol,1.81256004E18,1,0.6783,1812558769663138176,309.41700809996,18.28439477945,796.328639113098000,769.453308683581000,825.112063780319000,995.578373176977,1,1
0.142173,1.63E-4,2107,HD 196712,Classical,20 39 13.25,-02 24 46.70,6.221,B7IIIne,250,122,309.805212,-2.412976626,Be*,4.22530004E18,0,0.156,4225304923620632192,309.80524829202,-2.41296097736,360.973208193174000,351.124005304835000,371.380402888111000,983.427316986209,1,1
0.086941,1.07E-4,2108,HD 197038,Classical,20 40 18.47,25 47 20.88,8.18,B7e,220,64,310.0769488,25.78913694,Em*,1.85566007E18,0,0.3212,1855656773614803456,310.07695375486,25.78911320526,785.417570216186000,755.191326841578000,818.116019769168000,1197.346788002400,1,1
0.164513,2.0E-5,2110,HD 197434,Classical,20 41 25.20,54 12 33.92,8.01,B6e,220,142,310.3550025,54.20942424,Em*,2.18328993E18,1,0.927,2183293887028748160,310.35497422097,54.20938163941,594.052090555608000,584.161411444889000,604.277254645970000,1701.158140233600,1,1
0.130070,1.4E-4,2111,V568 Cyg,Classical,20 42 22.32,35 27 22.30,6.671,B2IVe,105,224,310.5930144,35.45619344,Be*,1.87025004E18,0,0.1237,1870251450455707776,310.59300705638,35.45615780806,501.930425701198000,492.245703515218000,511.996746736569000,995.337976608113,1,1
0.042375,3.7E-5,2112,BD+46 3022,Classical,20 43 19.55,46 34 14.03,10.43,Be,,1,310.8314674,46.57056794,Em*,2.16660003E18,0,0.69,2166597356291355264,310.83148407111,46.57057062362,503.727526173093000,496.796410803867000,510.851215500279000,1171.074498059610,1,1
0.093174,1.11E-4,2113,BD+50 3180,Classical,20 43 50.21,50 58 22.34,9.91,Be,,3,310.9592273,50.97286464,Em*,2.18046006E18,0,,2180462159247496704,310.95920711780,50.97284209320,1827.387628275800000,1738.774011036180000,1925.324309559470000,1681.396741571000,1,1
0.066578,1.6E-5,2114,EM* MWC 1030,Classical,20 46 24.99,44 55 45.22,11.53,Be,,3,311.6041796,44.9292069,Em*,2.07015005E18,0,,2070151426108806528,311.60416421872,44.92919195214,2277.603603648130000,2081.692829349560000,2512.701990588280000,953.239995516443,1,1
0.042775,1.02E-4,2115,V2018 Cyg,Classical,20 46 45.64,43 45 11.39,11.61,Be,,4,311.690197,43.75319508,Ae*,2.06694002E18,0,,2066940886514158848,311.69018656760,43.75318589315,703.736714449396000,686.925657203431000,721.375482336877000,856.577885457667,1,1
0.189765,0.159998,2117,lam Cyg,Classical,20 47 24.54,36 29 26.57,4.75,B5Ve,125,4712,311.8522403,36.49071491,**,1.87078E18,1,,1870779903225039872,311.85228500865,36.49067635270,200.994115395929000,187.708175296899000,216.268650664019000,971.131058581856,1,1
0.189765,0.798598,2117,lam Cyg,Classical,20 47 24.54,36 29 26.57,4.75,B5Ve,125,4712,311.8522403,36.49071491,**,1.87078E18,0,,1870779903225039872,311.85228500865,36.49067635270,200.994115395929000,187.708175296899000,216.268650664019000,971.131058581856,1,1
0.310937,7.1E-5,2117,lam Cyg,Classical,20 47 24.54,36 29 26.57,4.75,B5Ve,125,4712,311.8521855,36.49070891,**,1.87078E18,1,,1870779903225039872,311.85228500865,36.49067635270,200.994115395929000,187.708175296899000,216.268650664019000,971.131058581856,1,1
0.310937,0.86609,2117,lam Cyg,Classical,20 47 24.54,36 29 26.57,4.75,B5Ve,125,4712,311.8521855,36.49070891,**,1.87078E18,0,,1870779903225039872,311.85228500865,36.49067635270,200.994115395929000,187.708175296899000,216.268650664019000,971.131058581856,1,1
0.079524,1.1E-5,2118,V2135 Cyg,Classical,20 48 32.77,53 54 21.97,8.14,B1Vnnpe,,56,312.1365434,53.90610315,Be*,2.18286002E18,0,,2182858377345245184,312.13652002045,53.90608587968,781.919395576291000,725.714968629686000,847.381767542300000,1688.836340551350,1,1
0.068938,7.4E-5,2120,V2136 Cyg,Classical,20 49 54.65,46 39 40.81,6.33,B4Ve,250,969,312.4776806,46.66133747,Em*,2.16645998E18,0,0.235,2166458435560706816,312.47770739012,46.66133211802,443.824014108337000,434.946129557490000,453.065089647255000,1113.464815238210,1,1
0.086687,1.03E-4,2121,V417 Cep,Classical,20 51 09.99,55 29 19.49,8.33,B1Ve,,36,312.7916124,55.48874209,Be*,2.18311002E18,0,,2183107416725856640,312.79159118067,55.48872122616,851.542947224548000,830.127950613746000,874.071073081292000,1649.598646750720,1,1
0.055884,9.7E-5,2122,V1493 Cyg,Classical,20 52 04.65,44 37 30.43,15.2,A2Ve,,1,313.0193457,44.62512001,Ae*,2.16315004E18,0,2.9175,2163147741628918144,313.01933324134,44.62510726847,1176.061581646080000,1062.016092902490000,1316.749987554500000,925.678106843570,1,1
0.043924,6.3E-5,2123,HD 198931,Classical,20 52 09.72,44 26 04.61,8.81,B1Vnne,,24,313.0404853,44.43460808,Be*,2.16295996E18,0,,2162956598400314624,313.04047691552,44.43459744890,805.315168356481000,655.247354701955000,1041.059475458190000,913.512175631785,1,1
0.090712,8.9E-5,2124,BD+46 3087,Classical,20 53 05.93,46 41 10.13,10.38,B5e,,3,313.2747213,46.68611569,Em*,2.16641999E18,0,1.127,2166423667821217024,313.27469911360,46.68609560802,1332.315552743850000,1273.673791074810000,1396.500979525190000,1092.960555897040,1,1
0.235624,1.15E-4,2125,BD+40 4353,Classical,20 54 16.12,40 50 13.71,9.46,B2Ve,,3,313.5671653,40.83714168,Star,2.06549994E18,0,0.141,2065495166162169728,313.56716263557,40.83707625989,499.512881943188000,492.966854432322000,506.231894215010000,851.525077338516,1,1
0.120788,1.2E-5,2126,HD 199218,Classical,20 54 22.25,40 42 10.65,6.696,B8Vnne,205,155,313.5927268,40.70295827,Be*,2.06549004E18,0,0.3467,2065490287079134720,313.59277075791,40.70296217150,325.355054472449000,320.618024423939000,330.231577110526000,855.434158497897,1,1
0.039009,4.7E-5,2127,V2139 Cyg,Classical,20 55 23.11,40 18 00.10,7.157,B2IVpe,,131,313.8463042,40.30002651,Be*,1.87330998E18,0,1.1257,1873308264576736640,313.84631674755,40.30002142667,674.366440664022000,651.398738520416000,698.980881303759000,881.006319671901,1,1
0.224566,0.108521,2128,nu Cyg,Classical,20 57 10.42,41 10 01.70,3.939,A1Vne,245,251,314.2934128,41.16713864,**,2.06561003E18,1,,2065606182470546048,314.29347509508,41.16709750588,60.024490661448500,54.786572913092900,66.353694939663200,892.156671555236,1,1
0.155255,9.1E-5,2130,59 Cyg,Classical,20 59 49.56,47 31 15.42,4.74,B1.5Vnne,379,5234,314.9564652,47.52093858,Be*,2.16394993E18,0,0.4602,2163949388695291136,314.95652594512,47.52095188611,405.064572945753000,354.697985107362000,471.852255934440000,1116.690631062250,1,1
0.033893,0.022317,2131,V2144 Cyg,Classical,21 00 49.86,46 34 42.91,7.28,B5Ve,,106,315.20774,46.57858674,Be*,2.16365004E18,0,,2163649015871744768,315.20774304442,46.57857756076,427.359620314997000,417.793908617100000,437.365378850287000,1056.067735250120,1,1
0.030172,0.00491,2131,V2144 Cyg,Classical,21 00 49.86,46 34 42.91,7.28,B5Ve,,106,315.2077342,46.57858333,Star,2.16365004E18,0,,2163649015871744768,315.20774304442,46.57857756076,427.359620314997000,417.793908617100000,437.365378850287000,1056.067735250120,1,1
0.067965,0.056129,2131,V2144 Cyg,Classical,21 00 49.86,46 34 42.91,7.28,B5Ve,,106,315.2077167,46.57857222,Star,2.16365004E18,0,,2163649015871744768,315.20774304442,46.57857756076,427.359620314997000,417.793908617100000,437.365378850287000,1056.067735250120,1,1
0.067965,0.965406,2131,V2144 Cyg,Classical,21 00 49.86,46 34 42.91,7.28,B5Ve,,106,315.2077167,46.57857222,Star,2.16365004E18,0,,2163649015871744768,315.20774304442,46.57857756076,427.359620314997000,417.793908617100000,437.365378850287000,1056.067735250120,1,1
0.122843,7.0E-5,2132,60 Cyg,Classical,21 01 10.93,46 09 20.78,5.417,B1Ve,320,374,315.2955324,46.15577561,Be*,2.16353006E18,0,0.0322,2163533670229171968,315.29558030627,46.15578355685,482.409507751927000,453.685624725183000,514.943158600347000,1034.795965964000,1,1
0.072700,6.0E-5,2133,V1546 Cyg,Classical,21 02 02.49,43 30 46.69,17.0,B9.5Ve,,2,315.5102537,43.51288897,Orion_V*,2.16195996E18,0,1.568,2161955630510182528,315.51023540241,43.51287374734,4481.513390484830000,3872.014298463800000,5287.819390803060000,963.319033353452,1,1
0.073606,1.2E-5,2134,GSC 03588-00834,Classical,21 03 35.71,45 45 05.51,14.25,B0Ve,,1,315.8987922,45.75154693,HMXB,2.16281002E18,0,0.378,2162805896614571904,315.89877039624,45.75153327085,6425.242761353640000,5735.575597348010000,7282.419678791160000,1024.417974060440,1,1
0.047702,7.7E-5,2135,EM* CDS 1215,Classical,21 04 52.10,47 55 59.16,10.48,B1Vnne,,2,316.2171662,47.93308815,Em*,2.16543001E18,1,1.5217,2165425757930977920,316.21715782516,47.93307614624,2307.390291952590000,2176.624013868220000,2454.454902779440000,1106.078042129520,1,1
0.087606,4.9E-5,2136,BD+47 3302,Classical,21 08 26.54,47 40 26.33,10.5,B2Vnpe,,4,317.1106096,47.67397612,Be*,2.16527004E18,0,1.1093,2165265332314247296,317.11058300230,47.67395964445,2262.217732782230000,2128.587496367160000,2413.290021385270000,1078.039947806890,1,1
0.072725,5.7E-5,2137,HD 201522,Classical,21 08 29.63,47 15 25.37,7.9,B0Ve,,78,317.1234596,47.25704801,Be*,2.16515005E18,0,0.3745,2165150811316975744,317.12348932950,47.25704899016,450.366600202368000,439.243294616507000,462.057241001822000,1067.672900552260,1,1
0.124968,5.5E-5,2138,V2148 Cyg,Classical,21 09 58.63,45 30 09.20,6.61,B4IVpe,340,396,317.4942978,45.50255336,Be*,2.16254998E18,0,0.0843,2162553386886242560,317.49434731549,45.50255414845,427.493773138891000,418.504508131307000,436.870438758110000,1051.259522606930,1,1
0.042711,0.035886,2139,HD 201836,Classical,21 10 30.96,47 41 32.02,6.492,B6IVe,120,83,317.628985,47.69222711,Be*,2.16526E18,0,,2165256123904303488,317.62896746691,47.69222589479,712.428331463098000,680.611477377883000,747.305186692266000,1070.774081177950,1,1
0.048578,7.6E-5,2139,HD 201836,Classical,21 10 30.96,47 41 32.02,6.492,B6IVe,120,83,317.6289799,47.69223648,Star,2.16526E18,0,,2165256123904303488,317.62896746691,47.69222589479,712.428331463098000,680.611477377883000,747.305186692266000,1070.774081177950,1,1
0.090562,9.9E-5,2140,EM* CDS 1228,Classical,21 13 32.62,48 23 20.59,10.51,B2Vne,,38,318.3859703,48.38906068,Be*,2.16568002E18,0,,2165678370726195072,318.38594361097,48.38904282732,2569.429276884040000,2390.656067493130000,2776.212951643420000,1069.204456750680,1,1
0.022142,7.4E-5,2141,V420 Cep,Classical,21 14 45.48,59 45 39.70,8.66,B2Ve,,92,318.689512,59.76103026,Be*,2.19152005E18,0,1.5313,2191518680679294720,318.68950061777,59.76102803059,1256.243788804700000,1208.923085672010000,1307.345699185790000,1691.624116819890,1,1
0.065078,3.3E-5,2142,V421 Cep,Classical,21 17 18.79,58 36 41.34,6.432,B2IIIe,90,187,319.3282869,58.61148021,Be*,2.19113E18,0,,2191133748536265216,319.32825699507,58.61147103478,792.319920016752000,738.782941602453000,854.064570423803000,1740.217219495650,1,1
0.081486,9.4E-5,2143,ups Cyg,Classical,21 17 55.08,34 53 48.83,4.43,B2Vne,185,1427,319.4795292,34.89688055,Be*,1.86735997E18,1,0.383,1867360078463936512,319.47955454625,34.89687159543,188.690713853468000,172.396904534344000,208.332139082475000,1037.795283773220,1,1
0.524082,0.479256,2143,ups Cyg,Classical,21 17 55.08,34 53 48.83,4.43,B2Vne,185,1427,319.4794,34.8968,**,1.86735997E18,1,0.383,1867360078463936512,319.47955454625,34.89687159543,188.690713853468000,172.396904534344000,208.332139082475000,1037.795283773220,1,1
0.524082,0.479256,2143,ups Cyg,Classical,21 17 55.08,34 53 48.83,4.43,B2Vne,185,1427,319.4794,34.8968,**,1.86735997E18,1,0.383,1867360078463936512,319.47955454625,34.89687159543,188.690713853468000,172.396904534344000,208.332139082475000,1037.795283773220,1,1
0.233611,4.6E-5,2144,HD 203374,Classical,21 19 07.36,61 51 30.43,6.692,B0IVpe,,117,319.7807672,61.85841567,Be*,2.19282998E18,0,1.027,2192829470338457344,319.78063749968,61.85843732096,2915.599421598360000,1491.086640294990000,5707.434098216760000,1560.366875181690,1,1
0.129670,0.010734,2145,6 Cep,Classical,21 19 22.22,64 52 18.68,5.185,B3IVe,153,808,319.8425844,64.87185614,Be*,2.22059993E18,0,0.513,2220601656582906880,319.84264216956,64.87188251441,422.456943575822000,391.031263853261000,459.275188785967000,1169.109277882270,1,1
